integer value	ROI intensity	reference intensity
5350.000000	13328.000000	  0.003811
5375.000000	12620.000000	  0.003977
5400.000000	12188.000000	  0.003977
5425.000000	11621.000000	  0.003977
5450.000000	10962.000000	  0.003811
5475.000000	10378.000000	  0.003811
5500.000000	9537.000000	  0.003811
5525.000000	9016.000000	  0.003977
5550.000000	8552.000000	  0.003977
5575.000000	7915.000000	  0.003977
5600.000000	7469.000000	  0.003811
5625.000000	7156.000000	  0.004143
5650.000000	6485.000000	  0.003811
5675.000000	6037.000000	  0.004143
5700.000000	5749.000000	  0.003646
5725.000000	5300.000000	  0.004143
5750.000000	4937.000000	  0.003811
5775.000000	4851.000000	  0.003977
5800.000000	4354.000000	  0.003977
5825.000000	4122.000000	  0.003977
5850.000000	3820.000000	  0.003977
5875.000000	3641.000000	  0.003977
5900.000000	3436.000000	  0.003811
5925.000000	3435.000000	  0.003977
5950.000000	3211.000000	  0.003811
5975.000000	3080.000000	  0.003977
6000.000000	3062.000000	  0.003977
6025.000000	2842.000000	  0.004143
6050.000000	2790.000000	  0.003646
6075.000000	2801.000000	  0.003811
6100.000000	2547.000000	  0.003977
6125.000000	2673.000000	  0.004143
6150.000000	2487.000000	  0.003811
6175.000000	2510.000000	  0.003977
6200.000000	2648.000000	  0.003811
6225.000000	2454.000000	  0.003977
6250.000000	2507.000000	  0.003977
6275.000000	2486.000000	  0.003811
6300.000000	2467.000000	  0.003811
6325.000000	2395.000000	  0.003811
6350.000000	2310.000000	  0.003811
6375.000000	2285.000000	  0.003977
6400.000000	2273.000000	  0.003811
6425.000000	2296.000000	  0.003977
6450.000000	2333.000000	  0.003811
6475.000000	2353.000000	  0.003977
6500.000000	2219.000000	  0.003811
6525.000000	2296.000000	  0.003977
6550.000000	2305.000000	  0.004143
6575.000000	2342.000000	  0.003977
6600.000000	2330.000000	  0.003977
6625.000000	2313.000000	  0.004143
6650.000000	2391.000000	  0.003977
6675.000000	2282.000000	  0.003811
6700.000000	2224.000000	  0.003811
6725.000000	2349.000000	  0.003811
6750.000000	2366.000000	  0.004143
6775.000000	2428.000000	  0.003977
6800.000000	2384.000000	  0.003646
6825.000000	2416.000000	  0.003811
6850.000000	2371.000000	  0.003811
6875.000000	2513.000000	  0.004143
6900.000000	2506.000000	  0.004143
6925.000000	2508.000000	  0.003977
6950.000000	2485.000000	  0.003811
6975.000000	2504.000000	  0.003646
7000.000000	2581.000000	  0.003977
7025.000000	2508.000000	  0.004143
7050.000000	2627.000000	  0.003977
7075.000000	2542.000000	  0.003977
7100.000000	2664.000000	  0.003811
7125.000000	2720.000000	  0.003811
7150.000000	2665.000000	  0.003811
7175.000000	2711.000000	  0.003977
7200.000000	2722.000000	  0.003977
7225.000000	2763.000000	  0.003977
7250.000000	2830.000000	  0.003977
7275.000000	2833.000000	  0.003977
7300.000000	2912.000000	  0.003977
7325.000000	3020.000000	  0.003977
7350.000000	3059.000000	  0.003977
7375.000000	3376.000000	  0.003977
7400.000000	3420.000000	  0.003977
7425.000000	3575.000000	  0.003811
7450.000000	3956.000000	  0.003977
7475.000000	4011.000000	  0.004143
7500.000000	4688.000000	  0.004143
7525.000000	5104.000000	  0.003811
7550.000000	5473.000000	  0.003811
7575.000000	6219.000000	  0.003977
7600.000000	7248.000000	  0.003811
7625.000000	7921.000000	  0.003811
7650.000000	8907.000000	  0.003811
7675.000000	9953.000000	  0.003977
7700.000000	10852.000000	  0.004143
7725.000000	12116.000000	  0.004143
7750.000000	13493.000000	  0.003811
7775.000000	14669.000000	  0.003646
7800.000000	15941.000000	  0.003811
7825.000000	17302.000000	  0.003977
7850.000000	18352.000000	  0.003977
7875.000000	18890.000000	  0.003977
7900.000000	20054.000000	  0.003646
7925.000000	20785.000000	  0.003811
7950.000000	21094.000000	  0.003811
7975.000000	21134.000000	  0.004143
8000.000000	21078.000000	  0.003977
8025.000000	20846.000000	  0.003977
8050.000000	20147.000000	  0.003646
8075.000000	20230.000000	  0.003811
8100.000000	18837.000000	  0.004143
8125.000000	18243.000000	  0.004143
8150.000000	17181.000000	  0.003977
8175.000000	17268.000000	  0.003977
8200.000000	16256.000000	  0.003811
8225.000000	16189.000000	  0.003977
8250.000000	15502.000000	  0.004143
8275.000000	15794.000000	  0.003977
8300.000000	15772.000000	  0.003977
8325.000000	15947.000000	  0.003811
8350.000000	16002.000000	  0.003811
8375.000000	16645.000000	  0.004143
8400.000000	17224.000000	  0.003811
8425.000000	17827.000000	  0.004143
8450.000000	17961.000000	  0.003811
8475.000000	18642.000000	  0.003977
8500.000000	18327.000000	  0.003977
8525.000000	18720.000000	  0.004143
8550.000000	19150.000000	  0.003977
8575.000000	19186.000000	  0.003977
8600.000000	19728.000000	  0.003811
8625.000000	18815.000000	  0.004143
8650.000000	18285.000000	  0.003977
8675.000000	17296.000000	  0.003977
8700.000000	17001.000000	  0.003811
8725.000000	15898.000000	  0.003977
8750.000000	15015.000000	  0.003977
8775.000000	14419.000000	  0.003811
8800.000000	13659.000000	  0.003977
8825.000000	12895.000000	  0.003977
8850.000000	11883.000000	  0.003977
8875.000000	11321.000000	  0.003977
8900.000000	10892.000000	  0.004143
8925.000000	10137.000000	  0.003977
8950.000000	9626.000000	  0.003811
8975.000000	9243.000000	  0.003811
9000.000000	8484.000000	  0.003811
9025.000000	7895.000000	  0.004143
9050.000000	7632.000000	  0.003977
9075.000000	7229.000000	  0.003811
9100.000000	6869.000000	  0.003977
9125.000000	6442.000000	  0.003811
9150.000000	6159.000000	  0.003977
9175.000000	5769.000000	  0.004143
9200.000000	5345.000000	  0.003811
9225.000000	5151.000000	  0.003977
9250.000000	4863.000000	  0.003811
9275.000000	4643.000000	  0.003977
9300.000000	4427.000000	  0.004143
9325.000000	4313.000000	  0.003977
9350.000000	4434.000000	  0.003811
9375.000000	4298.000000	  0.003811
9400.000000	4457.000000	  0.003977
9425.000000	4566.000000	  0.003977
9450.000000	4828.000000	  0.003977
9475.000000	4984.000000	  0.004143
9500.000000	5349.000000	  0.003977
9525.000000	5710.000000	  0.003977
9550.000000	6267.000000	  0.004143
9575.000000	6885.000000	  0.003977
9600.000000	7440.000000	  0.003977
9625.000000	8291.000000	  0.003811
9650.000000	9238.000000	  0.003977
9675.000000	9863.000000	  0.003977
9700.000000	10922.000000	  0.003811
9725.000000	12093.000000	  0.003646
9750.000000	12915.000000	  0.003977
9775.000000	14207.000000	  0.003977
9800.000000	15091.000000	  0.003977
9825.000000	15584.000000	  0.004143
9850.000000	16527.000000	  0.003977
9875.000000	16432.000000	  0.004143
9900.000000	16828.000000	  0.003811
9925.000000	17362.000000	  0.004143
9950.000000	16377.000000	  0.004143
9975.000000	16304.000000	  0.004143
10000.000000	16219.000000	  0.003811
10025.000000	15570.000000	  0.003811
10050.000000	15114.000000	  0.003811
10075.000000	14638.000000	  0.004143
10100.000000	14249.000000	  0.004143
10125.000000	14198.000000	  0.004143
10150.000000	13829.000000	  0.003977
10175.000000	13970.000000	  0.003977
10200.000000	14082.000000	  0.003811
10225.000000	14212.000000	  0.004143
10250.000000	14547.000000	  0.004143
10275.000000	15023.000000	  0.003977
10300.000000	15467.000000	  0.003811
10325.000000	16495.000000	  0.003977
10350.000000	17349.000000	  0.003977
10375.000000	17912.000000	  0.003977
10400.000000	18654.000000	  0.003977
10425.000000	18875.000000	  0.003977
10450.000000	18986.000000	  0.003977
10475.000000	19430.000000	  0.004143
10500.000000	19838.000000	  0.003977
10525.000000	19484.000000	  0.003977
10550.000000	19886.000000	  0.003977
10575.000000	18986.000000	  0.003977
10600.000000	18596.000000	  0.003977
10625.000000	17534.000000	  0.004143
10650.000000	16965.000000	  0.003977
10675.000000	15770.000000	  0.003977
10700.000000	15399.000000	  0.004143
10725.000000	14266.000000	  0.003811
10750.000000	13388.000000	  0.003977
10775.000000	12515.000000	  0.003977
10800.000000	11942.000000	  0.003977
10825.000000	11015.000000	  0.003977
10850.000000	10477.000000	  0.003977
10875.000000	9797.000000	  0.003977
10900.000000	9491.000000	  0.004143
10925.000000	8663.000000	  0.003977
10950.000000	8111.000000	  0.004143
10975.000000	7463.000000	  0.004143
11000.000000	7225.000000	  0.003811
11025.000000	6548.000000	  0.003811
11050.000000	6139.000000	  0.004143
11075.000000	5541.000000	  0.003977
11100.000000	5003.000000	  0.004143
11125.000000	4387.000000	  0.003977
11150.000000	4077.000000	  0.003977
11175.000000	3705.000000	  0.003977
11200.000000	3254.000000	  0.004143
11225.000000	3078.000000	  0.004143
11250.000000	2861.000000	  0.004143
11275.000000	2629.000000	  0.003811
11300.000000	2597.000000	  0.004143
11325.000000	2365.000000	  0.003977
11350.000000	2187.000000	  0.004143
11375.000000	2271.000000	  0.003977
11400.000000	2101.000000	  0.003977
11425.000000	2105.000000	  0.003811
11450.000000	2027.000000	  0.003977
11475.000000	2038.000000	  0.003977
11500.000000	1978.000000	  0.003977
11525.000000	1844.000000	  0.003977
11550.000000	1822.000000	  0.003811
11575.000000	1883.000000	  0.003811
11600.000000	1744.000000	  0.003977
11625.000000	1829.000000	  0.004143
11650.000000	1742.000000	  0.003977
11675.000000	1700.000000	  0.003977
11700.000000	1666.000000	  0.003811
11725.000000	1802.000000	  0.003977
11750.000000	1770.000000	  0.003811
11775.000000	1634.000000	  0.004143
11800.000000	1829.000000	  0.003977
11825.000000	1724.000000	  0.003977
11850.000000	1677.000000	  0.003977
11875.000000	1762.000000	  0.003977
11900.000000	1683.000000	  0.004143
11925.000000	1728.000000	  0.004143
11950.000000	1852.000000	  0.003646
11975.000000	1741.000000	  0.003977
