integer value	ROI intensity	reference intensity
11150.000000	9537.000000	  0.003646
11200.000000	9106.000000	  0.003646
11250.000000	9008.000000	  0.003646
11300.000000	9193.000000	  0.003480
11350.000000	10286.000000	  0.003646
11400.000000	10256.000000	  0.003646
11450.000000	11441.000000	  0.003646
11500.000000	12683.000000	  0.003480
11550.000000	14546.000000	  0.003646
11600.000000	16283.000000	  0.003811
11650.000000	20160.000000	  0.003646
11700.000000	22931.000000	  0.003480
11750.000000	28605.000000	  0.003480
11800.000000	32133.000000	  0.003811
11850.000000	36739.000000	  0.003480
11900.000000	39874.000000	  0.003480
11950.000000	41783.000000	  0.003480
12000.000000	39769.000000	  0.003480
12050.000000	38144.000000	  0.003646
12100.000000	36097.000000	  0.003646
12150.000000	36651.000000	  0.003646
12200.000000	33794.000000	  0.003480
12250.000000	38195.000000	  0.003480
12300.000000	39818.000000	  0.003646
12350.000000	43617.000000	  0.003480
12400.000000	47844.000000	  0.003646
12450.000000	53689.000000	  0.003480
12500.000000	56954.000000	  0.003646
12550.000000	61608.000000	  0.003646
12600.000000	63144.000000	  0.003480
12650.000000	62774.000000	  0.003480
12700.000000	60451.000000	  0.003480
12750.000000	59217.000000	  0.003480
12800.000000	55168.000000	  0.003480
12850.000000	53264.000000	  0.003646
12900.000000	51318.000000	  0.003480
12950.000000	51410.000000	  0.003480
13000.000000	53218.000000	  0.003646
13050.000000	57894.000000	  0.003480
13100.000000	59267.000000	  0.003646
13150.000000	62510.000000	  0.003480
13200.000000	63296.000000	  0.003480
13250.000000	65975.000000	  0.003646
13300.000000	64819.000000	  0.003646
13350.000000	64047.000000	  0.003480
13400.000000	59942.000000	  0.003646
13450.000000	57692.000000	  0.003314
13500.000000	54143.000000	  0.003646
13550.000000	53024.000000	  0.003811
13600.000000	50322.000000	  0.003811
13650.000000	52270.000000	  0.003646
13700.000000	54148.000000	  0.003646
13750.000000	57380.000000	  0.003314
13800.000000	60585.000000	  0.003646
13850.000000	64004.000000	  0.003646
13900.000000	65192.000000	  0.003646
13950.000000	66462.000000	  0.003646
