integer value	ROI intensity	reference intensity
3300.000000	27322.000000	  0.003646
3350.000000	31541.000000	  0.003480
3400.000000	34544.000000	  0.003646
3450.000000	38134.000000	  0.003480
3500.000000	40833.000000	  0.003646
3550.000000	42464.000000	  0.003314
3600.000000	39797.000000	  0.003480
3650.000000	37451.000000	  0.003314
3700.000000	32870.000000	  0.003480
3750.000000	30036.000000	  0.003646
3800.000000	25691.000000	  0.003314
3850.000000	21441.000000	  0.003646
3900.000000	19116.000000	  0.003480
3950.000000	17325.000000	  0.003811
4000.000000	16149.000000	  0.003646
4050.000000	14734.000000	  0.003480
4100.000000	14300.000000	  0.003480
4150.000000	14935.000000	  0.003646
4200.000000	14717.000000	  0.003646
4250.000000	14767.000000	  0.003314
4300.000000	16141.000000	  0.003480
4350.000000	16802.000000	  0.003646
4400.000000	18094.000000	  0.003480
4450.000000	20947.000000	  0.003314
4500.000000	25273.000000	  0.003811
4550.000000	28338.000000	  0.003811
4600.000000	33667.000000	  0.003480
4650.000000	37090.000000	  0.003314
4700.000000	41433.000000	  0.003314
4750.000000	42981.000000	  0.003314
4800.000000	42994.000000	  0.003480
4850.000000	39438.000000	  0.003811
4900.000000	35841.000000	  0.003646
4950.000000	31309.000000	  0.003646
5000.000000	28086.000000	  0.003314
5050.000000	25632.000000	  0.003646
5100.000000	24281.000000	  0.003314
5150.000000	22996.000000	  0.003314
5200.000000	24877.000000	  0.003646
5250.000000	25037.000000	  0.003646
5300.000000	28976.000000	  0.003646
5350.000000	33099.000000	  0.003480
5400.000000	39143.000000	  0.003811
5450.000000	44415.000000	  0.003646
5500.000000	52015.000000	  0.003646
5550.000000	55189.000000	  0.003148
5600.000000	59420.000000	  0.003646
5650.000000	59866.000000	  0.004143
5700.000000	61597.000000	  0.003811
5750.000000	55955.000000	  0.003480
5800.000000	50992.000000	  0.003646
5850.000000	45397.000000	  0.003314
5900.000000	43611.000000	  0.003646
5950.000000	38033.000000	  0.003977
6000.000000	36016.000000	  0.003314
6050.000000	33001.000000	  0.003480
6100.000000	33581.000000	  0.003646
6150.000000	33338.000000	  0.003646
6200.000000	35476.000000	  0.003314
6250.000000	38252.000000	  0.003480
6300.000000	44578.000000	  0.003314
6350.000000	49832.000000	  0.003480
6400.000000	56256.000000	  0.003646
6450.000000	57617.000000	  0.003646
6500.000000	61346.000000	  0.003314
6550.000000	59177.000000	  0.003314
6600.000000	57672.000000	  0.003646
6650.000000	51453.000000	  0.003314
6700.000000	47827.000000	  0.003480
6750.000000	39966.000000	  0.003646
6800.000000	36162.000000	  0.003480
6850.000000	33156.000000	  0.003480
6900.000000	32711.000000	  0.003646
6950.000000	30279.000000	  0.003977
7000.000000	32227.000000	  0.003646
7050.000000	34879.000000	  0.003314
7100.000000	39693.000000	  0.003480
7150.000000	44092.000000	  0.003148
7200.000000	50779.000000	  0.003646
7250.000000	54454.000000	  0.003480
7300.000000	61133.000000	  0.003646
7350.000000	60229.000000	  0.003480
7400.000000	62833.000000	  0.003646
7450.000000	56880.000000	  0.003480
7500.000000	53827.000000	  0.003314
7550.000000	47418.000000	  0.003811
7600.000000	43030.000000	  0.003480
7650.000000	38903.000000	  0.003314
7700.000000	36505.000000	  0.003646
7750.000000	33323.000000	  0.003480
7800.000000	33682.000000	  0.003148
7850.000000	35056.000000	  0.003646
7900.000000	38540.000000	  0.003480
7950.000000	42144.000000	  0.003480
8000.000000	49598.000000	  0.003480
8050.000000	53174.000000	  0.003646
8100.000000	60081.000000	  0.003646
8150.000000	61342.000000	  0.003480
8200.000000	63851.000000	  0.003314
8250.000000	57856.000000	  0.003480
8300.000000	53679.000000	  0.003811
8350.000000	45506.000000	  0.003314
8400.000000	40575.000000	  0.003646
8450.000000	35229.000000	  0.003480
8500.000000	31387.000000	  0.003314
8550.000000	27565.000000	  0.003811
8600.000000	25126.000000	  0.003314
8650.000000	24303.000000	  0.003811
8700.000000	25423.000000	  0.003480
8750.000000	26461.000000	  0.003646
8800.000000	29113.000000	  0.003480
8850.000000	31807.000000	  0.003314
8900.000000	37371.000000	  0.003314
8950.000000	41754.000000	  0.003646
9000.000000	41831.000000	  0.003480
9050.000000	41452.000000	  0.003646
9100.000000	38679.000000	  0.003314
9150.000000	34137.000000	  0.003480
9200.000000	29968.000000	  0.003480
9250.000000	25726.000000	  0.003480
9300.000000	22479.000000	  0.003480
9350.000000	18423.000000	  0.003480
9400.000000	17422.000000	  0.003480
9450.000000	17448.000000	  0.003480
9500.000000	16054.000000	  0.003811
9550.000000	15859.000000	  0.003977
9600.000000	16233.000000	  0.003480
9650.000000	16703.000000	  0.003480
9700.000000	17986.000000	  0.003646
9750.000000	19334.000000	  0.003480
9800.000000	21863.000000	  0.003314
9850.000000	24882.000000	  0.003314
9900.000000	29072.000000	  0.003314
9950.000000	35228.000000	  0.003314
10000.000000	37705.000000	  0.003811
10050.000000	41820.000000	  0.003646
10100.000000	42082.000000	  0.003314
10150.000000	43458.000000	  0.003811
10200.000000	38611.000000	  0.003646
10250.000000	34989.000000	  0.003811
10300.000000	30594.000000	  0.003480
10350.000000	28064.000000	  0.003811
10400.000000	25387.000000	  0.003646
10450.000000	26291.000000	  0.003646
10500.000000	26581.000000	  0.003811
10550.000000	26582.000000	  0.003646
10600.000000	31097.000000	  0.003480
10650.000000	35557.000000	  0.003314
10700.000000	40132.000000	  0.003646
10750.000000	46734.000000	  0.003480
10800.000000	50370.000000	  0.003646
10850.000000	56305.000000	  0.003480
10900.000000	58262.000000	  0.003646
10950.000000	57181.000000	  0.003480
11000.000000	54803.000000	  0.003480
11050.000000	51099.000000	  0.003811
11100.000000	45929.000000	  0.003646
11150.000000	41330.000000	  0.003646
11200.000000	37887.000000	  0.003977
11250.000000	35636.000000	  0.003977
11300.000000	34327.000000	  0.003646
11350.000000	35424.000000	  0.003480
11400.000000	34982.000000	  0.003480
11450.000000	40638.000000	  0.003646
11500.000000	44052.000000	  0.003646
11550.000000	49358.000000	  0.003480
11600.000000	53790.000000	  0.003480
11650.000000	56238.000000	  0.003646
11700.000000	58195.000000	  0.003480
11750.000000	56076.000000	  0.003480
11800.000000	54396.000000	  0.003646
11850.000000	47943.000000	  0.003480
11900.000000	45913.000000	  0.003480
11950.000000	39048.000000	  0.003480
