integer value	ROI intensity	reference intensity
6150.000000	50041.000000	  0.003811
6175.000000	53030.000000	  0.003977
6200.000000	55500.000000	  0.003811
6225.000000	58989.000000	  0.003977
6250.000000	59953.000000	  0.003977
6275.000000	60714.000000	  0.003811
6300.000000	64145.000000	  0.003811
6325.000000	61615.000000	  0.003811
6350.000000	66246.000000	  0.004143
6375.000000	63609.000000	  0.003977
6400.000000	65643.000000	  0.003811
6425.000000	65234.000000	  0.003811
6450.000000	66339.000000	  0.003977
6475.000000	63456.000000	  0.003977
6500.000000	61144.000000	  0.003811
6525.000000	61758.000000	  0.003811
6550.000000	61320.000000	  0.003977
6575.000000	59922.000000	  0.003811
6600.000000	58806.000000	  0.003977
6625.000000	57938.000000	  0.003811
6650.000000	55981.000000	  0.003811
6675.000000	53678.000000	  0.003811
6700.000000	54094.000000	  0.003977
6725.000000	52936.000000	  0.004143
6750.000000	52047.000000	  0.003977
6775.000000	54240.000000	  0.003811
6800.000000	53643.000000	  0.003646
6825.000000	55234.000000	  0.003811
6850.000000	55340.000000	  0.003811
6875.000000	57122.000000	  0.003977
6900.000000	56587.000000	  0.003977
6925.000000	59088.000000	  0.003977
6950.000000	58403.000000	  0.003811
6975.000000	60976.000000	  0.003977
7000.000000	63042.000000	  0.003811
7025.000000	64742.000000	  0.003977
7050.000000	63661.000000	  0.003977
7075.000000	66556.000000	  0.003977
7100.000000	66871.000000	  0.003977
7125.000000	68059.000000	  0.004143
7150.000000	69639.000000	  0.003977
7175.000000	70056.000000	  0.004308
7200.000000	67155.000000	  0.003811
7225.000000	68162.000000	  0.003811
7250.000000	64727.000000	  0.003811
7275.000000	65236.000000	  0.003977
7300.000000	63145.000000	  0.003811
7325.000000	61199.000000	  0.003977
7350.000000	58366.000000	  0.003977
7375.000000	58150.000000	  0.003977
7400.000000	57417.000000	  0.003811
7425.000000	53012.000000	  0.003977
7450.000000	54335.000000	  0.003977
7475.000000	53510.000000	  0.003977
7500.000000	51971.000000	  0.003977
7525.000000	50245.000000	  0.003811
7550.000000	50657.000000	  0.003977
7575.000000	50957.000000	  0.003977
7600.000000	51418.000000	  0.003977
7625.000000	50589.000000	  0.003977
7650.000000	52127.000000	  0.004143
7675.000000	52966.000000	  0.004143
7700.000000	55773.000000	  0.003977
7725.000000	57316.000000	  0.003977
7750.000000	59848.000000	  0.004308
7775.000000	60007.000000	  0.004143
7800.000000	62069.000000	  0.003977
7825.000000	62675.000000	  0.003811
7850.000000	65311.000000	  0.003977
7875.000000	65839.000000	  0.003811
7900.000000	68735.000000	  0.003977
7925.000000	66734.000000	  0.004143
7950.000000	70944.000000	  0.004143
7975.000000	67350.000000	  0.003811
8000.000000	67063.000000	  0.003977
8025.000000	66565.000000	  0.003977
8050.000000	67829.000000	  0.004143
8075.000000	64467.000000	  0.003811
8100.000000	64723.000000	  0.003977
8125.000000	62830.000000	  0.003646
8150.000000	61381.000000	  0.003811
8175.000000	62109.000000	  0.003977
8200.000000	59412.000000	  0.003977
8225.000000	56349.000000	  0.003811
8250.000000	55547.000000	  0.004143
8275.000000	55004.000000	  0.003811
8300.000000	54296.000000	  0.003977
8325.000000	55053.000000	  0.003977
8350.000000	55616.000000	  0.004143
8375.000000	55038.000000	  0.003811
8400.000000	56108.000000	  0.003811
8425.000000	56515.000000	  0.003811
8450.000000	57247.000000	  0.003977
8475.000000	56147.000000	  0.003646
8500.000000	56699.000000	  0.003977
8525.000000	59598.000000	  0.004143
8550.000000	59116.000000	  0.003811
8575.000000	61062.000000	  0.003811
8600.000000	61690.000000	  0.003811
8625.000000	63398.000000	  0.003646
8650.000000	62620.000000	  0.003977
8675.000000	65050.000000	  0.003811
8700.000000	64302.000000	  0.003977
8725.000000	66480.000000	  0.003977
8750.000000	64517.000000	  0.003977
8775.000000	65252.000000	  0.003977
8800.000000	63804.000000	  0.003646
8825.000000	62171.000000	  0.004143
8850.000000	59019.000000	  0.003977
8875.000000	58975.000000	  0.004143
8900.000000	57030.000000	  0.003811
8925.000000	54685.000000	  0.003977
8950.000000	51944.000000	  0.003811
8975.000000	50758.000000	  0.003977
9000.000000	48716.000000	  0.003646
9025.000000	47481.000000	  0.003977
9050.000000	45199.000000	  0.003977
9075.000000	44474.000000	  0.003977
9100.000000	43983.000000	  0.003811
9125.000000	41186.000000	  0.003811
9150.000000	41541.000000	  0.003811
9175.000000	40924.000000	  0.003977
9200.000000	41332.000000	  0.003977
9225.000000	41374.000000	  0.003977
9250.000000	43278.000000	  0.003811
9275.000000	41542.000000	  0.003977
9300.000000	41992.000000	  0.003646
9325.000000	41399.000000	  0.003977
9350.000000	43320.000000	  0.003811
9375.000000	43431.000000	  0.003977
9400.000000	44192.000000	  0.003977
9425.000000	45150.000000	  0.003811
9450.000000	45450.000000	  0.004143
9475.000000	44320.000000	  0.003977
9500.000000	44842.000000	  0.004143
9525.000000	45641.000000	  0.003811
9550.000000	44883.000000	  0.003977
9575.000000	42858.000000	  0.003811
9600.000000	42166.000000	  0.003977
9625.000000	40584.000000	  0.003977
9650.000000	37881.000000	  0.003977
9675.000000	37424.000000	  0.003977
9700.000000	36813.000000	  0.003977
9725.000000	34648.000000	  0.003977
9750.000000	33059.000000	  0.003977
9775.000000	31513.000000	  0.003811
