integer value	ROI intensity	reference intensity
4000.000000	43545.000000	  0.003977
4025.000000	45127.000000	  0.004143
4050.000000	44785.000000	  0.003811
4075.000000	43458.000000	  0.003811
4100.000000	43197.000000	  0.003811
4125.000000	43072.000000	  0.003811
4150.000000	42899.000000	  0.003646
4175.000000	43142.000000	  0.003977
4200.000000	41255.000000	  0.003977
4225.000000	40179.000000	  0.003646
4250.000000	40978.000000	  0.003811
4275.000000	37708.000000	  0.003811
4300.000000	36743.000000	  0.003977
4325.000000	35241.000000	  0.003977
4350.000000	33692.000000	  0.003977
4375.000000	31551.000000	  0.003977
4400.000000	30365.000000	  0.003977
4425.000000	29158.000000	  0.003811
4450.000000	27609.000000	  0.003977
4475.000000	25762.000000	  0.003646
4500.000000	25025.000000	  0.003977
4525.000000	24500.000000	  0.003811
4550.000000	23345.000000	  0.003977
4575.000000	23044.000000	  0.003811
4600.000000	21501.000000	  0.003811
4625.000000	20826.000000	  0.003811
4650.000000	19921.000000	  0.003977
4675.000000	19579.000000	  0.003811
4700.000000	19688.000000	  0.003977
4725.000000	19587.000000	  0.003811
4750.000000	18634.000000	  0.003977
4775.000000	18651.000000	  0.003811
4800.000000	18120.000000	  0.003977
4825.000000	17697.000000	  0.003811
4850.000000	17306.000000	  0.003977
4875.000000	16531.000000	  0.003811
4900.000000	16759.000000	  0.003977
4925.000000	16310.000000	  0.003646
4950.000000	16265.000000	  0.003811
4975.000000	15476.000000	  0.003977
5000.000000	15439.000000	  0.003811
5025.000000	15054.000000	  0.003811
5050.000000	15042.000000	  0.003977
5075.000000	15100.000000	  0.003977
5100.000000	14481.000000	  0.003646
5125.000000	14460.000000	  0.003811
5150.000000	14768.000000	  0.003811
5175.000000	14727.000000	  0.003811
5200.000000	14475.000000	  0.003811
5225.000000	14768.000000	  0.003811
5250.000000	14876.000000	  0.003646
5275.000000	14711.000000	  0.003811
5300.000000	14850.000000	  0.003811
5325.000000	14960.000000	  0.003977
5350.000000	15485.000000	  0.003646
5375.000000	15332.000000	  0.003811
5400.000000	15894.000000	  0.003977
5425.000000	16041.000000	  0.003977
5450.000000	16541.000000	  0.003977
5475.000000	17402.000000	  0.004143
5500.000000	17891.000000	  0.003811
5525.000000	18218.000000	  0.003811
5550.000000	19069.000000	  0.003811
5575.000000	21096.000000	  0.003977
5600.000000	21045.000000	  0.003811
5625.000000	21799.000000	  0.003811
5650.000000	22868.000000	  0.003977
5675.000000	24195.000000	  0.003977
5700.000000	25269.000000	  0.003977
5725.000000	27825.000000	  0.003811
5750.000000	29717.000000	  0.003977
5775.000000	30707.000000	  0.004143
5800.000000	32662.000000	  0.003977
5825.000000	33682.000000	  0.003977
5850.000000	35174.000000	  0.003811
5875.000000	37488.000000	  0.003977
5900.000000	38385.000000	  0.003811
5925.000000	40584.000000	  0.004143
5950.000000	41409.000000	  0.003811
5975.000000	41495.000000	  0.003811
6000.000000	42924.000000	  0.003811
6025.000000	43434.000000	  0.003977
6050.000000	43398.000000	  0.003811
6075.000000	45108.000000	  0.003977
6100.000000	44477.000000	  0.003977
6125.000000	44005.000000	  0.004143
6150.000000	43439.000000	  0.003811
6175.000000	44028.000000	  0.003811
6200.000000	41963.000000	  0.003811
6225.000000	41596.000000	  0.004143
6250.000000	40664.000000	  0.003977
6275.000000	40895.000000	  0.003811
6300.000000	39095.000000	  0.003811
6325.000000	39607.000000	  0.003811
6350.000000	38920.000000	  0.004143
6375.000000	39271.000000	  0.003977
6400.000000	39138.000000	  0.003977
6425.000000	40887.000000	  0.003811
6450.000000	40961.000000	  0.003811
6475.000000	42271.000000	  0.004143
6500.000000	42802.000000	  0.003977
6525.000000	47328.000000	  0.003977
6550.000000	47904.000000	  0.003811
6575.000000	49276.000000	  0.003811
6600.000000	51270.000000	  0.003811
6625.000000	53889.000000	  0.004143
6650.000000	55639.000000	  0.003977
6675.000000	57775.000000	  0.003977
6700.000000	61486.000000	  0.003811
6725.000000	61884.000000	  0.004143
6750.000000	63199.000000	  0.003977
6775.000000	65608.000000	  0.003977
6800.000000	66561.000000	  0.003811
6825.000000	68118.000000	  0.004143
6850.000000	65938.000000	  0.003811
6875.000000	68691.000000	  0.004143
6900.000000	69280.000000	  0.003977
6925.000000	66239.000000	  0.004143
6950.000000	63312.000000	  0.003811
6975.000000	60511.000000	  0.004143
7000.000000	59689.000000	  0.003977
7025.000000	59214.000000	  0.003977
7050.000000	57955.000000	  0.003811
7075.000000	56254.000000	  0.003977
7100.000000	54313.000000	  0.003811
7125.000000	53724.000000	  0.003977
7150.000000	53024.000000	  0.003977
7175.000000	51398.000000	  0.003977
7200.000000	51704.000000	  0.003977
7225.000000	52749.000000	  0.003811
7250.000000	53558.000000	  0.003811
7275.000000	52379.000000	  0.003977
7300.000000	55015.000000	  0.003977
7325.000000	55445.000000	  0.003811
7350.000000	57354.000000	  0.003646
7375.000000	58997.000000	  0.003811
7400.000000	58797.000000	  0.004143
7425.000000	60105.000000	  0.003977
7450.000000	62422.000000	  0.003811
7475.000000	65712.000000	  0.003811
7500.000000	67356.000000	  0.003977
7525.000000	67641.000000	  0.003811
7550.000000	69668.000000	  0.003811
7575.000000	68871.000000	  0.003977
7600.000000	69458.000000	  0.003811
7625.000000	68631.000000	  0.003811
7650.000000	69531.000000	  0.003811
7675.000000	67783.000000	  0.003977
7700.000000	68261.000000	  0.003977
7725.000000	65491.000000	  0.003811
7750.000000	64781.000000	  0.003977
7775.000000	61763.000000	  0.003811
7800.000000	60773.000000	  0.004143
7825.000000	59213.000000	  0.003977
7850.000000	57049.000000	  0.003977
7875.000000	53688.000000	  0.003977
7900.000000	53889.000000	  0.004143
7925.000000	52683.000000	  0.003811
7950.000000	51232.000000	  0.003977
7975.000000	50518.000000	  0.003646
8000.000000	51381.000000	  0.003977
8025.000000	51000.000000	  0.003646
8050.000000	51506.000000	  0.003811
8075.000000	53549.000000	  0.003811
8100.000000	54507.000000	  0.003977
8125.000000	56637.000000	  0.003811
8150.000000	56827.000000	  0.003811
8175.000000	60741.000000	  0.003811
8200.000000	61839.000000	  0.003811
8225.000000	64668.000000	  0.003811
8250.000000	64346.000000	  0.003811
8275.000000	66844.000000	  0.003811
8300.000000	68041.000000	  0.003811
8325.000000	72160.000000	  0.003811
8350.000000	71361.000000	  0.003811
8375.000000	73042.000000	  0.003811
8400.000000	72208.000000	  0.003811
8425.000000	73722.000000	  0.003811
8450.000000	72072.000000	  0.003646
8475.000000	71770.000000	  0.003977
8500.000000	68241.000000	  0.003811
8525.000000	67516.000000	  0.003977
8550.000000	65111.000000	  0.003811
8575.000000	64790.000000	  0.004143
8600.000000	62927.000000	  0.003811
8625.000000	60115.000000	  0.003811
8650.000000	59048.000000	  0.003811
8675.000000	56775.000000	  0.003811
8700.000000	54421.000000	  0.003811
8725.000000	53813.000000	  0.003977
8750.000000	53521.000000	  0.003811
8775.000000	52401.000000	  0.003977
8800.000000	54086.000000	  0.003811
8825.000000	54762.000000	  0.003977
8850.000000	55122.000000	  0.003811
8875.000000	55946.000000	  0.003811
8900.000000	56293.000000	  0.003977
8925.000000	60036.000000	  0.003977
8950.000000	59992.000000	  0.003811
8975.000000	61191.000000	  0.003811
9000.000000	64901.000000	  0.003977
9025.000000	64661.000000	  0.003811
9050.000000	69059.000000	  0.003811
9075.000000	68146.000000	  0.003646
9100.000000	69526.000000	  0.003977
9125.000000	67951.000000	  0.003811
9150.000000	69548.000000	  0.003811
9175.000000	68775.000000	  0.003977
9200.000000	68558.000000	  0.003646
9225.000000	66101.000000	  0.003646
9250.000000	64968.000000	  0.004143
9275.000000	61834.000000	  0.003977
9300.000000	60581.000000	  0.003811
9325.000000	56152.000000	  0.003811
9350.000000	55184.000000	  0.003811
9375.000000	51663.000000	  0.003811
9400.000000	50406.000000	  0.003977
9425.000000	47555.000000	  0.003811
9450.000000	46665.000000	  0.003977
9475.000000	44384.000000	  0.003646
9500.000000	43256.000000	  0.004143
9525.000000	43497.000000	  0.003811
9550.000000	43514.000000	  0.003811
9575.000000	40481.000000	  0.003811
9600.000000	41437.000000	  0.003977
9625.000000	40960.000000	  0.003811
9650.000000	41283.000000	  0.003646
9675.000000	42575.000000	  0.003811
9700.000000	42612.000000	  0.003977
9725.000000	43460.000000	  0.003977
9750.000000	44721.000000	  0.003811
9775.000000	46072.000000	  0.003811
9800.000000	48172.000000	  0.003977
9825.000000	47342.000000	  0.003977
9850.000000	47739.000000	  0.003977
9875.000000	47145.000000	  0.003811
9900.000000	48053.000000	  0.003811
9925.000000	48419.000000	  0.003977
9950.000000	47701.000000	  0.003811
9975.000000	46097.000000	  0.003977
10000.000000	44734.000000	  0.003977
10025.000000	42469.000000	  0.003977
10050.000000	40774.000000	  0.003811
10075.000000	38476.000000	  0.003977
10100.000000	36062.000000	  0.003811
10125.000000	34928.000000	  0.003977
10150.000000	32951.000000	  0.003977
10175.000000	30091.000000	  0.003811
10200.000000	27947.000000	  0.003646
10225.000000	27520.000000	  0.003977
10250.000000	24779.000000	  0.003646
10275.000000	24420.000000	  0.003811
10300.000000	23643.000000	  0.003977
10325.000000	21717.000000	  0.003811
10350.000000	21408.000000	  0.003811
10375.000000	20195.000000	  0.003977
10400.000000	20761.000000	  0.003811
10425.000000	19814.000000	  0.003811
10450.000000	19236.000000	  0.003811
10475.000000	18967.000000	  0.003977
10500.000000	18099.000000	  0.003811
10525.000000	18335.000000	  0.003977
10550.000000	17832.000000	  0.003977
10575.000000	17711.000000	  0.003977
10600.000000	17016.000000	  0.003811
10625.000000	16729.000000	  0.004143
10650.000000	16083.000000	  0.003646
10675.000000	16602.000000	  0.004143
10700.000000	16122.000000	  0.003811
10725.000000	15660.000000	  0.003811
10750.000000	15898.000000	  0.003811
10775.000000	15613.000000	  0.003977
10800.000000	15668.000000	  0.003811
10825.000000	15120.000000	  0.003977
10850.000000	15435.000000	  0.003811
10875.000000	15480.000000	  0.003811
10900.000000	15439.000000	  0.003977
10925.000000	15799.000000	  0.003977
10950.000000	15507.000000	  0.004143
10975.000000	15558.000000	  0.003811
11000.000000	16486.000000	  0.003811
11025.000000	16299.000000	  0.003646
11050.000000	16763.000000	  0.003811
11075.000000	17642.000000	  0.003977
11100.000000	18593.000000	  0.003977
11125.000000	19187.000000	  0.003977
11150.000000	19993.000000	  0.003646
11175.000000	20156.000000	  0.003977
11200.000000	21403.000000	  0.003811
11225.000000	23698.000000	  0.003977
11250.000000	25557.000000	  0.003811
11275.000000	27005.000000	  0.003811
11300.000000	29494.000000	  0.003811
11325.000000	33313.000000	  0.003811
11350.000000	34275.000000	  0.003811
11375.000000	36433.000000	  0.003977
11400.000000	38292.000000	  0.003811
11425.000000	40796.000000	  0.003811
11450.000000	42475.000000	  0.003811
11475.000000	43061.000000	  0.003811
11500.000000	43108.000000	  0.003811
11525.000000	44478.000000	  0.003977
11550.000000	44597.000000	  0.003977
11575.000000	44668.000000	  0.003977
11600.000000	43275.000000	  0.003646
11625.000000	43269.000000	  0.003811
11650.000000	41158.000000	  0.004143
11675.000000	39149.000000	  0.003977
11700.000000	38788.000000	  0.003646
11725.000000	37264.000000	  0.003977
11750.000000	36105.000000	  0.003811
11775.000000	36246.000000	  0.004143
11800.000000	36704.000000	  0.003646
11825.000000	37585.000000	  0.004143
11850.000000	37881.000000	  0.003811
11875.000000	40478.000000	  0.003977
11900.000000	41739.000000	  0.003811
11925.000000	42470.000000	  0.003977
11950.000000	43769.000000	  0.003811
11975.000000	46938.000000	  0.003811
