integer value	ROI intensity	reference intensity
9225.000000	56467.000000	  0.003977
9250.000000	57567.000000	  0.003646
9275.000000	56812.000000	  0.003977
9300.000000	58699.000000	  0.003646
9325.000000	57817.000000	  0.003811
9350.000000	58164.000000	  0.003646
9375.000000	59497.000000	  0.003811
9400.000000	59883.000000	  0.003646
9425.000000	58867.000000	  0.003977
9450.000000	59391.000000	  0.003811
9475.000000	58572.000000	  0.003977
9500.000000	59198.000000	  0.003977
9525.000000	54431.000000	  0.003811
9550.000000	53706.000000	  0.003811
9575.000000	50621.000000	  0.003977
9600.000000	49163.000000	  0.003811
9625.000000	47668.000000	  0.003811
9650.000000	45145.000000	  0.003646
9675.000000	41580.000000	  0.003977
9700.000000	39899.000000	  0.003811
9725.000000	37404.000000	  0.003977
9750.000000	35382.000000	  0.003811
9775.000000	33242.000000	  0.003977
9800.000000	32517.000000	  0.003646
9825.000000	30741.000000	  0.003811
9850.000000	29707.000000	  0.003811
9875.000000	28436.000000	  0.003811
9900.000000	28190.000000	  0.003811
9925.000000	27425.000000	  0.003811
9950.000000	26170.000000	  0.003811
9975.000000	25971.000000	  0.003646
