integer value	ROI intensity	reference intensity
8650.000000	39036.000000	  0.003480
8700.000000	45796.000000	  0.003646
8750.000000	54828.000000	  0.003314
8800.000000	61909.000000	  0.003314
8850.000000	71669.000000	  0.003480
8900.000000	73725.000000	  0.003480
8950.000000	79357.000000	  0.003646
9000.000000	76416.000000	  0.003480
9050.000000	74644.000000	  0.003480
9100.000000	68050.000000	  0.003480
9150.000000	65906.000000	  0.003314
9200.000000	59603.000000	  0.003646
9250.000000	56084.000000	  0.003480
9300.000000	56705.000000	  0.003480
9350.000000	57617.000000	  0.003480
9400.000000	61078.000000	  0.003646
9450.000000	63722.000000	  0.003646
9500.000000	66188.000000	  0.003480
9550.000000	70217.000000	  0.003480
9600.000000	68788.000000	  0.003480
9650.000000	64954.000000	  0.003480
9700.000000	62032.000000	  0.003480
9750.000000	56412.000000	  0.003480
9800.000000	49428.000000	  0.003480
9850.000000	42150.000000	  0.003811
9900.000000	38193.000000	  0.003480
9950.000000	34263.000000	  0.003646
10000.000000	32538.000000	  0.003314
10050.000000	28911.000000	  0.003480
10100.000000	28350.000000	  0.003646
10150.000000	26909.000000	  0.003480
10200.000000	26185.000000	  0.003646
10250.000000	26013.000000	  0.003480
10300.000000	26799.000000	  0.003480
10350.000000	27276.000000	  0.003811
10400.000000	30166.000000	  0.003811
10450.000000	32096.000000	  0.003646
10500.000000	35754.000000	  0.003480
10550.000000	40765.000000	  0.003646
10600.000000	47661.000000	  0.003646
10650.000000	53790.000000	  0.003480
10700.000000	60948.000000	  0.003314
10750.000000	64356.000000	  0.003480
10800.000000	71846.000000	  0.003314
10850.000000	69664.000000	  0.003811
10900.000000	67200.000000	  0.003646
10950.000000	63431.000000	  0.003314
11000.000000	64003.000000	  0.003480
11050.000000	61899.000000	  0.003480
11100.000000	61488.000000	  0.003646
11150.000000	63425.000000	  0.003480
11200.000000	66506.000000	  0.003646
11250.000000	71427.000000	  0.003480
11300.000000	76530.000000	  0.003314
11350.000000	78657.000000	  0.003480
11400.000000	81471.000000	  0.003480
11450.000000	75525.000000	  0.003148
11500.000000	74233.000000	  0.003480
11550.000000	65188.000000	  0.003480
11600.000000	60842.000000	  0.003811
11650.000000	51715.000000	  0.003480
11700.000000	45700.000000	  0.003314
11750.000000	36933.000000	  0.003811
11800.000000	32157.000000	  0.003646
11850.000000	29007.000000	  0.003646
11900.000000	25905.000000	  0.003646
11950.000000	22578.000000	  0.003646
