integer value	ROI intensity	reference intensity
  0.000000	15297.000000	  0.003480
 50.000000	13924.000000	  0.003480
100.000000	12465.000000	  0.003646
150.000000	11231.000000	  0.003314
200.000000	10311.000000	  0.003646
250.000000	10045.000000	  0.003811
300.000000	9395.000000	  0.003646
350.000000	8941.000000	  0.003314
400.000000	8420.000000	  0.003480
450.000000	8259.000000	  0.003480
500.000000	7941.000000	  0.003646
550.000000	7513.000000	  0.003646
600.000000	7145.000000	  0.003646
650.000000	7392.000000	  0.003314
700.000000	7311.000000	  0.003646
750.000000	7027.000000	  0.003480
800.000000	7097.000000	  0.003480
850.000000	6963.000000	  0.003480
900.000000	7340.000000	  0.003480
950.000000	7178.000000	  0.003480
1000.000000	7515.000000	  0.003646
1050.000000	7671.000000	  0.003480
1100.000000	7835.000000	  0.003646
1150.000000	7966.000000	  0.003646
1200.000000	8342.000000	  0.003646
1250.000000	8185.000000	  0.003646
1300.000000	9043.000000	  0.003646
1350.000000	9511.000000	  0.003480
1400.000000	10157.000000	  0.003646
1450.000000	10726.000000	  0.003646
1500.000000	12010.000000	  0.003480
1550.000000	13161.000000	  0.003314
1600.000000	15139.000000	  0.003314
1650.000000	16935.000000	  0.003480
1700.000000	20033.000000	  0.003480
1750.000000	23290.000000	  0.003480
1800.000000	28369.000000	  0.003646
1850.000000	34878.000000	  0.003646
1900.000000	42628.000000	  0.003646
1950.000000	47957.000000	  0.003646
2000.000000	57693.000000	  0.003811
2050.000000	63907.000000	  0.003646
2100.000000	67467.000000	  0.003646
2150.000000	67400.000000	  0.003480
2200.000000	69070.000000	  0.003646
2250.000000	63868.000000	  0.003480
2300.000000	60800.000000	  0.003314
2350.000000	55554.000000	  0.003480
2400.000000	52742.000000	  0.003646
2450.000000	48226.000000	  0.003480
2500.000000	47472.000000	  0.003480
2550.000000	44825.000000	  0.003480
2600.000000	45322.000000	  0.003646
2650.000000	46873.000000	  0.003480
2700.000000	49515.000000	  0.003646
2750.000000	52883.000000	  0.003646
2800.000000	56212.000000	  0.003480
2850.000000	57477.000000	  0.003148
2900.000000	59466.000000	  0.003480
2950.000000	56762.000000	  0.003314
3000.000000	56886.000000	  0.003314
3050.000000	50041.000000	  0.003646
3100.000000	47124.000000	  0.003480
3150.000000	41763.000000	  0.003646
3200.000000	37335.000000	  0.003480
3250.000000	32363.000000	  0.003646
3300.000000	29777.000000	  0.003646
3350.000000	25194.000000	  0.003646
3400.000000	22579.000000	  0.003480
3450.000000	20152.000000	  0.003480
3500.000000	17755.000000	  0.003811
3550.000000	15682.000000	  0.003646
3600.000000	14657.000000	  0.003811
3650.000000	14119.000000	  0.003480
3700.000000	14628.000000	  0.003646
3750.000000	14010.000000	  0.003646
3800.000000	13897.000000	  0.003646
3850.000000	14841.000000	  0.003811
3900.000000	15090.000000	  0.003480
3950.000000	16723.000000	  0.003480
4000.000000	17945.000000	  0.003646
4050.000000	20182.000000	  0.003646
4100.000000	23181.000000	  0.003811
4150.000000	26521.000000	  0.003646
4200.000000	31233.000000	  0.003480
4250.000000	37562.000000	  0.003480
4300.000000	44334.000000	  0.003480
4350.000000	49931.000000	  0.003480
4400.000000	56008.000000	  0.003480
4450.000000	57477.000000	  0.003646
4500.000000	59986.000000	  0.003480
4550.000000	58232.000000	  0.003646
4600.000000	57093.000000	  0.003480
4650.000000	52269.000000	  0.003646
4700.000000	48498.000000	  0.003646
4750.000000	45472.000000	  0.003646
4800.000000	45644.000000	  0.003314
4850.000000	43171.000000	  0.003480
4900.000000	44822.000000	  0.003646
4950.000000	49509.000000	  0.003646
5000.000000	55025.000000	  0.003480
5050.000000	58466.000000	  0.003646
5100.000000	63915.000000	  0.003646
5150.000000	69427.000000	  0.003811
5200.000000	72553.000000	  0.003480
5250.000000	71228.000000	  0.003646
5300.000000	68529.000000	  0.003646
5350.000000	62330.000000	  0.003480
5400.000000	55156.000000	  0.003480
5450.000000	49275.000000	  0.003480
5500.000000	41433.000000	  0.003480
5550.000000	35287.000000	  0.003646
5600.000000	30980.000000	  0.003480
5650.000000	26050.000000	  0.003480
5700.000000	22531.000000	  0.003314
5750.000000	18854.000000	  0.003646
5800.000000	16312.000000	  0.003646
5850.000000	14105.000000	  0.003480
5900.000000	12445.000000	  0.003314
5950.000000	10814.000000	  0.003646
6000.000000	9822.000000	  0.003480
6050.000000	9511.000000	  0.003480
6100.000000	8825.000000	  0.003480
6150.000000	8558.000000	  0.003646
6200.000000	8189.000000	  0.003646
6250.000000	8080.000000	  0.003646
6300.000000	7740.000000	  0.003646
6350.000000	7392.000000	  0.003480
6400.000000	7468.000000	  0.003646
6450.000000	7555.000000	  0.003646
6500.000000	7358.000000	  0.003480
6550.000000	7640.000000	  0.003480
6600.000000	7373.000000	  0.003646
6650.000000	8023.000000	  0.003480
6700.000000	7795.000000	  0.003480
6750.000000	7881.000000	  0.003480
6800.000000	8073.000000	  0.003314
