integer value	ROI intensity	reference intensity
5800.000000	41813.000000	  0.003977
5825.000000	42375.000000	  0.003977
5850.000000	41631.000000	  0.003811
5875.000000	41212.000000	  0.003977
5900.000000	41955.000000	  0.003977
5925.000000	41677.000000	  0.003646
5950.000000	40137.000000	  0.003811
5975.000000	40145.000000	  0.003977
6000.000000	39827.000000	  0.003811
6025.000000	39537.000000	  0.003811
6050.000000	38329.000000	  0.003977
6075.000000	37799.000000	  0.003811
6100.000000	37607.000000	  0.003646
6125.000000	38126.000000	  0.003811
6150.000000	37475.000000	  0.003811
6175.000000	36974.000000	  0.003977
6200.000000	37551.000000	  0.003646
6225.000000	39955.000000	  0.003646
6250.000000	40133.000000	  0.003646
6275.000000	41085.000000	  0.003977
6300.000000	42179.000000	  0.003977
6325.000000	43944.000000	  0.003977
6350.000000	46071.000000	  0.003811
6375.000000	49683.000000	  0.003811
6400.000000	48717.000000	  0.004143
6425.000000	52799.000000	  0.003977
6450.000000	55016.000000	  0.003977
6475.000000	56728.000000	  0.003811
6500.000000	57940.000000	  0.003811
6525.000000	59433.000000	  0.003811
6550.000000	60263.000000	  0.003811
6575.000000	63740.000000	  0.003977
6600.000000	62945.000000	  0.003977
6625.000000	63440.000000	  0.003977
6650.000000	64050.000000	  0.003811
6675.000000	63509.000000	  0.003811
6700.000000	62220.000000	  0.003811
6725.000000	61720.000000	  0.003646
6750.000000	60940.000000	  0.003811
6775.000000	59892.000000	  0.003977
6800.000000	58650.000000	  0.003977
6825.000000	56476.000000	  0.003977
6850.000000	55620.000000	  0.003977
6875.000000	52211.000000	  0.003811
6900.000000	51218.000000	  0.003811
6925.000000	51418.000000	  0.003811
6950.000000	49583.000000	  0.003977
6975.000000	50274.000000	  0.003811
7000.000000	51302.000000	  0.003811
7025.000000	50271.000000	  0.003646
7050.000000	52293.000000	  0.003811
7075.000000	53453.000000	  0.003811
7100.000000	53748.000000	  0.003811
7125.000000	55498.000000	  0.003646
7150.000000	55527.000000	  0.003811
7175.000000	58089.000000	  0.003646
7200.000000	61706.000000	  0.003977
7225.000000	59511.000000	  0.003977
7250.000000	62859.000000	  0.003811
7275.000000	63253.000000	  0.003977
7300.000000	66508.000000	  0.003977
7325.000000	65482.000000	  0.003811
7350.000000	67208.000000	  0.003811
7375.000000	66435.000000	  0.003811
7400.000000	68948.000000	  0.003811
7425.000000	66415.000000	  0.003646
7450.000000	65223.000000	  0.003977
7475.000000	62073.000000	  0.003811
7500.000000	62098.000000	  0.003977
7525.000000	60447.000000	  0.003977
7550.000000	58329.000000	  0.003977
7575.000000	54589.000000	  0.003811
7600.000000	54933.000000	  0.003811
7625.000000	53893.000000	  0.003977
7650.000000	54915.000000	  0.003977
7675.000000	50704.000000	  0.004143
7700.000000	49625.000000	  0.003811
7725.000000	48926.000000	  0.003977
7750.000000	49255.000000	  0.003811
7775.000000	49685.000000	  0.003811
7800.000000	51927.000000	  0.003646
7825.000000	50810.000000	  0.003811
7850.000000	52667.000000	  0.003977
7875.000000	54130.000000	  0.003811
7900.000000	54278.000000	  0.003977
7925.000000	57464.000000	  0.003977
7950.000000	57777.000000	  0.003811
7975.000000	62349.000000	  0.003811
8000.000000	62935.000000	  0.003977
8025.000000	67756.000000	  0.003977
8050.000000	65690.000000	  0.003977
8075.000000	69251.000000	  0.003811
8100.000000	69106.000000	  0.003646
8125.000000	70468.000000	  0.003811
8150.000000	68917.000000	  0.003977
8175.000000	70673.000000	  0.003811
8200.000000	68860.000000	  0.003811
8225.000000	69249.000000	  0.003811
8250.000000	66755.000000	  0.003811
8275.000000	63491.000000	  0.003811
8300.000000	61491.000000	  0.003811
8325.000000	61447.000000	  0.003977
8350.000000	56743.000000	  0.003977
8375.000000	56376.000000	  0.003977
8400.000000	53717.000000	  0.003811
8425.000000	52635.000000	  0.003977
8450.000000	52226.000000	  0.003811
8475.000000	50686.000000	  0.003977
8500.000000	50258.000000	  0.003811
8525.000000	51062.000000	  0.003811
8550.000000	50439.000000	  0.003811
8575.000000	52342.000000	  0.003811
8600.000000	53016.000000	  0.003811
8625.000000	54230.000000	  0.003646
8650.000000	55915.000000	  0.003811
8675.000000	57388.000000	  0.003977
8700.000000	58837.000000	  0.003977
8725.000000	60126.000000	  0.003977
8750.000000	62312.000000	  0.003811
8775.000000	65773.000000	  0.003811
8800.000000	65062.000000	  0.003811
8825.000000	66859.000000	  0.003811
8850.000000	66536.000000	  0.003977
8875.000000	67265.000000	  0.003977
8900.000000	65605.000000	  0.003811
8925.000000	66526.000000	  0.003811
8950.000000	62686.000000	  0.003977
8975.000000	62094.000000	  0.003977
9000.000000	58852.000000	  0.003811
9025.000000	56443.000000	  0.003977
9050.000000	55888.000000	  0.003646
9075.000000	54372.000000	  0.003811
9100.000000	51736.000000	  0.003811
9125.000000	49166.000000	  0.003977
9150.000000	46823.000000	  0.003977
9175.000000	44439.000000	  0.003977
9200.000000	44070.000000	  0.003811
9225.000000	42530.000000	  0.003811
9250.000000	40648.000000	  0.003977
9275.000000	41234.000000	  0.003977
9300.000000	39339.000000	  0.003977
9325.000000	38806.000000	  0.003811
9350.000000	38384.000000	  0.003811
9375.000000	39723.000000	  0.003977
9400.000000	40914.000000	  0.003977
9425.000000	41089.000000	  0.003977
9450.000000	41929.000000	  0.003811
9475.000000	43594.000000	  0.003811
9500.000000	45276.000000	  0.003811
9525.000000	45457.000000	  0.003811
9550.000000	45361.000000	  0.003811
9575.000000	45646.000000	  0.003977
9600.000000	46484.000000	  0.003811
9625.000000	46555.000000	  0.003811
9650.000000	44983.000000	  0.003646
9675.000000	45177.000000	  0.003811
9700.000000	43753.000000	  0.003977
9725.000000	43187.000000	  0.004143
9750.000000	39893.000000	  0.003977
9775.000000	38702.000000	  0.003811
9800.000000	35968.000000	  0.003646
9825.000000	34242.000000	  0.003977
9850.000000	31953.000000	  0.003977
9875.000000	29991.000000	  0.003646
9900.000000	27452.000000	  0.003977
9925.000000	27653.000000	  0.003977
9950.000000	25817.000000	  0.004143
9975.000000	24165.000000	  0.003811
