integer value	ROI intensity	reference intensity
9000.000000	6325.000000	  0.003480
9050.000000	4314.000000	  0.003480
9100.000000	2660.000000	  0.003646
9150.000000	1627.000000	  0.003646
9200.000000	1163.000000	  0.003480
9250.000000	1221.000000	  0.003646
9300.000000	1347.000000	  0.003480
9350.000000	1609.000000	  0.003646
9400.000000	1874.000000	  0.003646
9450.000000	2123.000000	  0.003646
9500.000000	2129.000000	  0.003646
9550.000000	2361.000000	  0.003646
9600.000000	2456.000000	  0.003646
9650.000000	2533.000000	  0.003480
9700.000000	2630.000000	  0.003646
9750.000000	2826.000000	  0.003646
9800.000000	2855.000000	  0.003646
9850.000000	2772.000000	  0.003646
9900.000000	2875.000000	  0.003646
9950.000000	2996.000000	  0.003480
10000.000000	2879.000000	  0.003646
10050.000000	2949.000000	  0.003480
10100.000000	2968.000000	  0.003480
10150.000000	2980.000000	  0.003480
10200.000000	2984.000000	  0.003314
10250.000000	3004.000000	  0.003480
10300.000000	3039.000000	  0.003811
10350.000000	3120.000000	  0.003646
10400.000000	3126.000000	  0.003480
10450.000000	3091.000000	  0.003646
10500.000000	3014.000000	  0.003480
10550.000000	3098.000000	  0.003480
10600.000000	3187.000000	  0.003480
10650.000000	3210.000000	  0.003646
10700.000000	3148.000000	  0.003480
10750.000000	3053.000000	  0.003480
10800.000000	3181.000000	  0.003480
10850.000000	3088.000000	  0.003646
10900.000000	3130.000000	  0.003480
10950.000000	3135.000000	  0.003480
11000.000000	3106.000000	  0.003480
11050.000000	3091.000000	  0.003480
11100.000000	3018.000000	  0.003480
11150.000000	3149.000000	  0.003646
11200.000000	3116.000000	  0.003480
11250.000000	3032.000000	  0.003480
11300.000000	3042.000000	  0.003811
11350.000000	3032.000000	  0.003646
11400.000000	3024.000000	  0.003480
11450.000000	2942.000000	  0.003646
11500.000000	3029.000000	  0.003314
11550.000000	3020.000000	  0.003646
11600.000000	3020.000000	  0.003480
11650.000000	2851.000000	  0.003646
11700.000000	2859.000000	  0.003314
11750.000000	2856.000000	  0.003314
11800.000000	2835.000000	  0.003646
11850.000000	2762.000000	  0.003646
11900.000000	2734.000000	  0.003646
11950.000000	2700.000000	  0.003811
12000.000000	2613.000000	  0.003646
12050.000000	2614.000000	  0.003314
12100.000000	2435.000000	  0.003314
12150.000000	2458.000000	  0.003480
12200.000000	2370.000000	  0.003646
12250.000000	2173.000000	  0.003480
12300.000000	2151.000000	  0.003646
12350.000000	1979.000000	  0.003646
12400.000000	1905.000000	  0.003480
12450.000000	1634.000000	  0.003646
12500.000000	1490.000000	  0.003480
12550.000000	1397.000000	  0.003646
12600.000000	1175.000000	  0.003480
12650.000000	1147.000000	  0.003811
12700.000000	1296.000000	  0.003480
12750.000000	1863.000000	  0.003480
12800.000000	3292.000000	  0.003314
12850.000000	5743.000000	  0.003646
12900.000000	8583.000000	  0.003646
