integer value	ROI intensity	reference intensity
5325.000000	39968.000000	  0.003811
5350.000000	38675.000000	  0.003811
5375.000000	36773.000000	  0.003977
5400.000000	36114.000000	  0.003977
5425.000000	35294.000000	  0.003977
5450.000000	34404.000000	  0.003977
5475.000000	34199.000000	  0.004143
5500.000000	33316.000000	  0.003977
5525.000000	32680.000000	  0.003977
5550.000000	32946.000000	  0.003811
5575.000000	33267.000000	  0.003811
5600.000000	33417.000000	  0.003811
5625.000000	34931.000000	  0.004143
5650.000000	35557.000000	  0.003977
5675.000000	37324.000000	  0.003811
5700.000000	37665.000000	  0.003977
5725.000000	39999.000000	  0.003811
5750.000000	40826.000000	  0.003977
5775.000000	43227.000000	  0.003977
5800.000000	43331.000000	  0.004143
5825.000000	43800.000000	  0.003811
5850.000000	45040.000000	  0.004143
5875.000000	44585.000000	  0.004143
5900.000000	45978.000000	  0.004143
5925.000000	45541.000000	  0.003977
5950.000000	43782.000000	  0.003977
5975.000000	43052.000000	  0.004143
6000.000000	43402.000000	  0.004143
6025.000000	41112.000000	  0.003977
6050.000000	40259.000000	  0.004308
6075.000000	37797.000000	  0.003811
6100.000000	36651.000000	  0.003977
6125.000000	35308.000000	  0.003977
6150.000000	34438.000000	  0.003977
6175.000000	34802.000000	  0.003977
6200.000000	34051.000000	  0.003977
6225.000000	33508.000000	  0.003977
6250.000000	33338.000000	  0.003811
6275.000000	33660.000000	  0.004143
6300.000000	33949.000000	  0.003977
6325.000000	34793.000000	  0.003811
6350.000000	36765.000000	  0.003811
6375.000000	36886.000000	  0.004308
6400.000000	39304.000000	  0.003977
6425.000000	41681.000000	  0.003977
6450.000000	42417.000000	  0.003811
6475.000000	42032.000000	  0.003977
6500.000000	43359.000000	  0.004143
6525.000000	42133.000000	  0.004143
6550.000000	42862.000000	  0.003811
6575.000000	41789.000000	  0.003977
6600.000000	41274.000000	  0.003977
6625.000000	39578.000000	  0.004308
6650.000000	38187.000000	  0.003811
6675.000000	36139.000000	  0.003977
6700.000000	34330.000000	  0.003811
6725.000000	31734.000000	  0.003977
6750.000000	31884.000000	  0.003977
6775.000000	29707.000000	  0.004143
6800.000000	28920.000000	  0.004143
6825.000000	28150.000000	  0.004143
6850.000000	27383.000000	  0.003811
6875.000000	25710.000000	  0.004143
6900.000000	25772.000000	  0.003811
6925.000000	25039.000000	  0.003977
6950.000000	25478.000000	  0.003977
6975.000000	25688.000000	  0.004143
7000.000000	26270.000000	  0.003811
7025.000000	26790.000000	  0.004143
7050.000000	27694.000000	  0.004143
7075.000000	27441.000000	  0.004143
7100.000000	29199.000000	  0.003811
7125.000000	27893.000000	  0.004143
7150.000000	28133.000000	  0.003977
7175.000000	27895.000000	  0.004143
7200.000000	28593.000000	  0.004143
7225.000000	27196.000000	  0.003977
7250.000000	26706.000000	  0.003811
7275.000000	25137.000000	  0.004143
7300.000000	24198.000000	  0.003811
7325.000000	23011.000000	  0.004308
7350.000000	21540.000000	  0.004143
7375.000000	20368.000000	  0.004143
7400.000000	20026.000000	  0.003977
7425.000000	18954.000000	  0.003977
7450.000000	17754.000000	  0.003977
7475.000000	16086.000000	  0.004143
7500.000000	15535.000000	  0.004143
7525.000000	14768.000000	  0.004143
7550.000000	13582.000000	  0.003977
7575.000000	12809.000000	  0.003811
7600.000000	12159.000000	  0.003811
7625.000000	11811.000000	  0.003977
7650.000000	10681.000000	  0.003977
7675.000000	10461.000000	  0.003977
7700.000000	10027.000000	  0.003977
7725.000000	9532.000000	  0.004143
7750.000000	8940.000000	  0.004143
7775.000000	8176.000000	  0.004143
7800.000000	7669.000000	  0.003977
7825.000000	7238.000000	  0.004143
7850.000000	6997.000000	  0.004143
7875.000000	6903.000000	  0.003977
7900.000000	6683.000000	  0.004143
7925.000000	6402.000000	  0.004143
7950.000000	6416.000000	  0.003977
7975.000000	6048.000000	  0.003977
