integer value	ROI intensity	reference intensity
6125.000000	31222.000000	  0.003977
6150.000000	30519.000000	  0.003811
6175.000000	29446.000000	  0.003811
6200.000000	29055.000000	  0.003977
6225.000000	28753.000000	  0.003977
6250.000000	28892.000000	  0.003977
6275.000000	30028.000000	  0.003977
6300.000000	30398.000000	  0.003811
6325.000000	31230.000000	  0.003977
6350.000000	32297.000000	  0.003977
6375.000000	33350.000000	  0.003977
6400.000000	34599.000000	  0.003977
6425.000000	34346.000000	  0.003977
6450.000000	35268.000000	  0.003646
6475.000000	34926.000000	  0.003977
6500.000000	35016.000000	  0.003977
6525.000000	34436.000000	  0.003977
6550.000000	34009.000000	  0.003977
6575.000000	33446.000000	  0.003646
6600.000000	32265.000000	  0.003811
6625.000000	30405.000000	  0.003977
6650.000000	29390.000000	  0.003977
6675.000000	27796.000000	  0.003646
6700.000000	26604.000000	  0.003646
6725.000000	26171.000000	  0.003811
6750.000000	24268.000000	  0.003977
6775.000000	23123.000000	  0.004143
6800.000000	22396.000000	  0.003977
6825.000000	21882.000000	  0.003977
6850.000000	21732.000000	  0.003811
6875.000000	21194.000000	  0.003811
6900.000000	21803.000000	  0.003811
6925.000000	22191.000000	  0.003811
6950.000000	22196.000000	  0.003811
6975.000000	22395.000000	  0.003811
7000.000000	22725.000000	  0.003811
7025.000000	22718.000000	  0.003811
7050.000000	22624.000000	  0.003977
7075.000000	22783.000000	  0.003977
7100.000000	22668.000000	  0.003811
7125.000000	22311.000000	  0.003977
7150.000000	21535.000000	  0.003811
7175.000000	20558.000000	  0.003977
7200.000000	19547.000000	  0.003977
7225.000000	18166.000000	  0.003811
7250.000000	17644.000000	  0.003811
7275.000000	15930.000000	  0.003646
7300.000000	15677.000000	  0.003811
7325.000000	14628.000000	  0.003977
7350.000000	13394.000000	  0.003646
7375.000000	12659.000000	  0.004143
7400.000000	11598.000000	  0.003977
7425.000000	10902.000000	  0.003646
7450.000000	10087.000000	  0.003811
7475.000000	9816.000000	  0.003811
7500.000000	8877.000000	  0.003977
7525.000000	8325.000000	  0.003977
7550.000000	8141.000000	  0.003977
7575.000000	7399.000000	  0.003977
7600.000000	7295.000000	  0.003977
7625.000000	6543.000000	  0.003977
7650.000000	6133.000000	  0.003811
7675.000000	5905.000000	  0.003977
7700.000000	5463.000000	  0.003977
7725.000000	5097.000000	  0.003977
7750.000000	4547.000000	  0.003977
7775.000000	4510.000000	  0.003977
7800.000000	4291.000000	  0.003977
7825.000000	4136.000000	  0.003811
7850.000000	4077.000000	  0.003811
7875.000000	3811.000000	  0.003811
7900.000000	3781.000000	  0.004143
7925.000000	3743.000000	  0.003977
7950.000000	3686.000000	  0.003977
7975.000000	3569.000000	  0.003811
