integer value	ROI intensity	reference intensity
6100.000000	9341.000000	  0.003811
6150.000000	9246.000000	  0.003646
6200.000000	8959.000000	  0.003480
6250.000000	8991.000000	  0.003480
6300.000000	9571.000000	  0.003314
6350.000000	9723.000000	  0.003646
6400.000000	11237.000000	  0.003811
6450.000000	12309.000000	  0.003646
6500.000000	15188.000000	  0.003480
6550.000000	17717.000000	  0.003646
6600.000000	21735.000000	  0.003480
6650.000000	26196.000000	  0.003480
6700.000000	31862.000000	  0.003480
6750.000000	35024.000000	  0.003480
6800.000000	38151.000000	  0.003646
6850.000000	39868.000000	  0.003480
6900.000000	41250.000000	  0.003646
6950.000000	39003.000000	  0.003646
7000.000000	36991.000000	  0.003646
7050.000000	34196.000000	  0.003314
7100.000000	31296.000000	  0.003646
7150.000000	29906.000000	  0.003480
7200.000000	31012.000000	  0.003314
7250.000000	32037.000000	  0.003646
7300.000000	36732.000000	  0.003480
7350.000000	39155.000000	  0.003480
7400.000000	43383.000000	  0.003811
7450.000000	45669.000000	  0.003480
7500.000000	47645.000000	  0.003646
7550.000000	48678.000000	  0.003480
7600.000000	45421.000000	  0.003480
7650.000000	42697.000000	  0.003480
7700.000000	37191.000000	  0.003646
7750.000000	31208.000000	  0.003811
7800.000000	26830.000000	  0.003646
7850.000000	22282.000000	  0.003646
7900.000000	19060.000000	  0.003480
7950.000000	16402.000000	  0.003480
8000.000000	13675.000000	  0.003646
8050.000000	11246.000000	  0.003646
8100.000000	9484.000000	  0.003480
8150.000000	8208.000000	  0.003646
8200.000000	6952.000000	  0.003480
8250.000000	5816.000000	  0.003646
8300.000000	5023.000000	  0.003646
8350.000000	4619.000000	  0.003646
8400.000000	4444.000000	  0.003314
8450.000000	3839.000000	  0.003480
8500.000000	3888.000000	  0.003480
8550.000000	3452.000000	  0.003646
8600.000000	3293.000000	  0.003646
8650.000000	3183.000000	  0.003646
8700.000000	3021.000000	  0.003480
8750.000000	3275.000000	  0.003646
8800.000000	3113.000000	  0.003314
8850.000000	3111.000000	  0.003646
8900.000000	2939.000000	  0.003646
8950.000000	3016.000000	  0.003646
9000.000000	3108.000000	  0.003646
9050.000000	3128.000000	  0.003314
9100.000000	3143.000000	  0.003480
9150.000000	3262.000000	  0.003314
9200.000000	3378.000000	  0.003480
9250.000000	3627.000000	  0.003314
9300.000000	3729.000000	  0.003480
9350.000000	4026.000000	  0.003646
9400.000000	4100.000000	  0.003646
9450.000000	4514.000000	  0.003480
9500.000000	5176.000000	  0.003646
9550.000000	5694.000000	  0.003314
9600.000000	6707.000000	  0.003646
9650.000000	8100.000000	  0.003314
9700.000000	10297.000000	  0.003314
9750.000000	12664.000000	  0.003646
9800.000000	16471.000000	  0.003646
9850.000000	21247.000000	  0.003314
9900.000000	26601.000000	  0.003480
9950.000000	32863.000000	  0.003646
10000.000000	38568.000000	  0.003811
10050.000000	41841.000000	  0.003480
10100.000000	44237.000000	  0.003646
10150.000000	44109.000000	  0.003646
10200.000000	44191.000000	  0.003480
10250.000000	39467.000000	  0.003480
10300.000000	36025.000000	  0.003646
10350.000000	32643.000000	  0.003480
10400.000000	31180.000000	  0.003646
10450.000000	30155.000000	  0.003646
10500.000000	30894.000000	  0.003646
10550.000000	31387.000000	  0.003646
10600.000000	34164.000000	  0.003480
10650.000000	35663.000000	  0.003646
10700.000000	38163.000000	  0.003480
10750.000000	38047.000000	  0.003480
10800.000000	37125.000000	  0.003646
10850.000000	34636.000000	  0.003811
10900.000000	30572.000000	  0.003314
10950.000000	27525.000000	  0.003646
11000.000000	23764.000000	  0.003314
11050.000000	20898.000000	  0.003811
11100.000000	17805.000000	  0.003314
11150.000000	15373.000000	  0.003646
11200.000000	13265.000000	  0.003480
11250.000000	12375.000000	  0.003646
11300.000000	10798.000000	  0.003646
11350.000000	9666.000000	  0.003646
11400.000000	8812.000000	  0.003480
11450.000000	8941.000000	  0.003480
11500.000000	9252.000000	  0.003480
11550.000000	9765.000000	  0.003811
11600.000000	10775.000000	  0.003480
11650.000000	12565.000000	  0.003646
11700.000000	14354.000000	  0.003646
11750.000000	18009.000000	  0.003646
11800.000000	21900.000000	  0.003646
11850.000000	25673.000000	  0.003646
11900.000000	29806.000000	  0.003148
11950.000000	33825.000000	  0.003811
