integer value	ROI intensity	reference intensity
4000.000000	28549.000000	  0.000000
4025.000000	27049.000000	  0.003811
4050.000000	27159.000000	  0.003811
4075.000000	26377.000000	  0.003811
4100.000000	24923.000000	  0.003646
4125.000000	23759.000000	  0.003977
4150.000000	22883.000000	  0.003977
4175.000000	22151.000000	  0.003977
4200.000000	21744.000000	  0.003811
4225.000000	21250.000000	  0.003646
4250.000000	20455.000000	  0.003646
4275.000000	19505.000000	  0.003977
4300.000000	19008.000000	  0.003977
4325.000000	17831.000000	  0.003977
4350.000000	17299.000000	  0.003811
4375.000000	16307.000000	  0.003646
4400.000000	15918.000000	  0.003977
4425.000000	15224.000000	  0.003811
4450.000000	14937.000000	  0.003977
4475.000000	14280.000000	  0.003811
4500.000000	13636.000000	  0.003811
4525.000000	13371.000000	  0.003811
4550.000000	13195.000000	  0.003811
4575.000000	12441.000000	  0.003977
4600.000000	12342.000000	  0.003977
4625.000000	12130.000000	  0.003811
4650.000000	11604.000000	  0.003646
4675.000000	11567.000000	  0.003811
4700.000000	11399.000000	  0.003977
4725.000000	11359.000000	  0.003977
4750.000000	11285.000000	  0.003977
4775.000000	10936.000000	  0.003646
4800.000000	11257.000000	  0.003977
4825.000000	11158.000000	  0.003811
4850.000000	10820.000000	  0.003977
4875.000000	10716.000000	  0.003977
4900.000000	10796.000000	  0.003977
4925.000000	10916.000000	  0.003811
4950.000000	11081.000000	  0.003811
4975.000000	11049.000000	  0.003811
5000.000000	11259.000000	  0.003811
5025.000000	11102.000000	  0.003811
5050.000000	11353.000000	  0.003977
5075.000000	11400.000000	  0.004143
5100.000000	11403.000000	  0.003977
5125.000000	11851.000000	  0.003977
5150.000000	12255.000000	  0.003977
5175.000000	12725.000000	  0.003811
5200.000000	13159.000000	  0.003811
5225.000000	13926.000000	  0.003811
5250.000000	14259.000000	  0.003811
5275.000000	15226.000000	  0.003811
5300.000000	15843.000000	  0.003977
5325.000000	16859.000000	  0.003811
5350.000000	17223.000000	  0.003977
5375.000000	18401.000000	  0.003811
5400.000000	18683.000000	  0.003811
5425.000000	19817.000000	  0.003977
5450.000000	20294.000000	  0.003811
5475.000000	21498.000000	  0.003811
5500.000000	21885.000000	  0.003811
5525.000000	23008.000000	  0.003977
5550.000000	23910.000000	  0.003977
5575.000000	25330.000000	  0.003977
5600.000000	25255.000000	  0.003811
5625.000000	25801.000000	  0.003811
5650.000000	25960.000000	  0.003811
5675.000000	26286.000000	  0.003811
5700.000000	25940.000000	  0.003811
5725.000000	26855.000000	  0.003811
5750.000000	26696.000000	  0.003811
5775.000000	27071.000000	  0.003977
5800.000000	27640.000000	  0.003811
5825.000000	27387.000000	  0.003977
5850.000000	27678.000000	  0.003646
5875.000000	28250.000000	  0.003977
5900.000000	28006.000000	  0.003811
5925.000000	29135.000000	  0.003977
5950.000000	29330.000000	  0.003977
5975.000000	29616.000000	  0.003977
6000.000000	29628.000000	  0.003811
6025.000000	31474.000000	  0.003977
6050.000000	31732.000000	  0.003811
6075.000000	32968.000000	  0.003646
6100.000000	33674.000000	  0.003977
6125.000000	34900.000000	  0.003811
6150.000000	36043.000000	  0.003646
6175.000000	37220.000000	  0.003811
6200.000000	37888.000000	  0.003977
6225.000000	39702.000000	  0.003977
6250.000000	40488.000000	  0.003811
6275.000000	41214.000000	  0.003811
6300.000000	41633.000000	  0.003977
6325.000000	43155.000000	  0.003811
6350.000000	42063.000000	  0.003811
6375.000000	43485.000000	  0.003977
6400.000000	42505.000000	  0.003811
6425.000000	43194.000000	  0.003811
6450.000000	42752.000000	  0.003811
6475.000000	42730.000000	  0.003811
6500.000000	  0.000000	  0.000000
6525.000000	  0.000000	  0.000000
6550.000000	  0.000000	  0.000000
6575.000000	  0.000000	  0.000000
6600.000000	  0.000000	  0.000000
6625.000000	  0.000000	  0.000000
6650.000000	  0.000000	  0.000000
6675.000000	  0.000000	  0.000000
6700.000000	  0.000000	  0.000000
6725.000000	  0.000000	  0.000000
6750.000000	  0.000000	  0.000000
6775.000000	  0.000000	  0.000000
6800.000000	  0.000000	  0.000000
6825.000000	  0.000000	  0.000000
6850.000000	  0.000000	  0.000000
6875.000000	  0.000000	  0.000000
6900.000000	  0.000000	  0.000000
6925.000000	  0.000000	  0.000000
6950.000000	  0.000000	  0.000000
6975.000000	  0.000000	  0.000000
7000.000000	  0.000000	  0.000000
7025.000000	  0.000000	  0.000000
7050.000000	  0.000000	  0.000000
7075.000000	  0.000000	  0.000000
7100.000000	  0.000000	  0.000000
7125.000000	  0.000000	  0.000000
7150.000000	  0.000000	  0.000000
7175.000000	  0.000000	  0.000000
7200.000000	  0.000000	  0.000000
7225.000000	  0.000000	  0.000000
7250.000000	  0.000000	  0.000000
7275.000000	  0.000000	  0.000000
7300.000000	  0.000000	  0.000000
7325.000000	  0.000000	  0.000000
7350.000000	  0.000000	  0.000000
7375.000000	  0.000000	  0.000000
7400.000000	  0.000000	  0.000000
7425.000000	  0.000000	  0.000000
7450.000000	  0.000000	  0.000000
7475.000000	  0.000000	  0.000000
7500.000000	  0.000000	  0.000000
7525.000000	  0.000000	  0.000000
7550.000000	  0.000000	  0.000000
7575.000000	  0.000000	  0.000000
7600.000000	  0.000000	  0.000000
7625.000000	  0.000000	  0.000000
7650.000000	  0.000000	  0.000000
7675.000000	  0.000000	  0.000000
7700.000000	  0.000000	  0.000000
7725.000000	  0.000000	  0.000000
7750.000000	  0.000000	  0.000000
7775.000000	  0.000000	  0.000000
7800.000000	  0.000000	  0.000000
7825.000000	  0.000000	  0.000000
7850.000000	  0.000000	  0.000000
7875.000000	  0.000000	  0.000000
7900.000000	  0.000000	  0.000000
7925.000000	  0.000000	  0.000000
7950.000000	  0.000000	  0.000000
7975.000000	  0.000000	  0.000000
8000.000000	  0.000000	  0.000000
8025.000000	  0.000000	  0.000000
8050.000000	  0.000000	  0.000000
8075.000000	  0.000000	  0.000000
8100.000000	  0.000000	  0.000000
8125.000000	  0.000000	  0.000000
8150.000000	  0.000000	  0.000000
8175.000000	  0.000000	  0.000000
8200.000000	  0.000000	  0.000000
8225.000000	  0.000000	  0.000000
8250.000000	  0.000000	  0.000000
8275.000000	  0.000000	  0.000000
8300.000000	  0.000000	  0.000000
8325.000000	  0.000000	  0.000000
