integer value	ROI intensity	reference intensity
4700.000000	44929.000000	  0.003811
4750.000000	46721.000000	  0.003480
4800.000000	50110.000000	  0.003646
4850.000000	51862.000000	  0.003314
4900.000000	54260.000000	  0.003646
4950.000000	53615.000000	  0.003314
5000.000000	55205.000000	  0.003811
5050.000000	51242.000000	  0.003811
5100.000000	52081.000000	  0.003646
5150.000000	47173.000000	  0.003811
5200.000000	45029.000000	  0.003646
5250.000000	40671.000000	  0.003646
5300.000000	39485.000000	  0.003480
5350.000000	40566.000000	  0.003977
5400.000000	42125.000000	  0.003480
5450.000000	45050.000000	  0.003314
5500.000000	48823.000000	  0.003314
5550.000000	51460.000000	  0.003977
5600.000000	54388.000000	  0.003314
5650.000000	54086.000000	  0.003977
5700.000000	56075.000000	  0.003646
5750.000000	54357.000000	  0.003646
5800.000000	50731.000000	  0.003480
5850.000000	47358.000000	  0.003480
5900.000000	45611.000000	  0.003646
5950.000000	44528.000000	  0.003480
6000.000000	44896.000000	  0.003480
6050.000000	44977.000000	  0.003646
6100.000000	46622.000000	  0.003480
6150.000000	48135.000000	  0.003646
6200.000000	52434.000000	  0.003646
6250.000000	54455.000000	  0.003480
6300.000000	55813.000000	  0.003646
6350.000000	53549.000000	  0.003480
6400.000000	51081.000000	  0.003480
6450.000000	47865.000000	  0.003314
6500.000000	43331.000000	  0.003314
6550.000000	39811.000000	  0.003480
6600.000000	34909.000000	  0.003480
6650.000000	33916.000000	  0.003646
6700.000000	32790.000000	  0.003480
6750.000000	32979.000000	  0.003314
6800.000000	35995.000000	  0.003480
6850.000000	39123.000000	  0.003480
6900.000000	41063.000000	  0.003646
6950.000000	43010.000000	  0.003314
7000.000000	43010.000000	  0.003480
7050.000000	40740.000000	  0.003646
7100.000000	36343.000000	  0.003646
7150.000000	32507.000000	  0.003646
7200.000000	27580.000000	  0.003646
7250.000000	25361.000000	  0.003314
7300.000000	21143.000000	  0.003480
7350.000000	19022.000000	  0.003480
7400.000000	17598.000000	  0.003480
7450.000000	16531.000000	  0.003646
7500.000000	15416.000000	  0.003480
7550.000000	15537.000000	  0.003480
7600.000000	13888.000000	  0.003646
7650.000000	13837.000000	  0.003480
7700.000000	14328.000000	  0.003646
7750.000000	14187.000000	  0.003314
7800.000000	14079.000000	  0.003480
7850.000000	13472.000000	  0.003480
7900.000000	13953.000000	  0.003646
7950.000000	13446.000000	  0.003314
8000.000000	13313.000000	  0.003480
8050.000000	13854.000000	  0.003646
8100.000000	13737.000000	  0.003646
8150.000000	13987.000000	  0.003314
8200.000000	14332.000000	  0.003646
8250.000000	14962.000000	  0.003480
8300.000000	14765.000000	  0.003646
8350.000000	16128.000000	  0.003314
8400.000000	15085.000000	  0.003480
8450.000000	16301.000000	  0.003480
8500.000000	16923.000000	  0.003480
8550.000000	16654.000000	  0.003646
8600.000000	18666.000000	  0.003811
8650.000000	19817.000000	  0.003646
8700.000000	21022.000000	  0.003646
8750.000000	22502.000000	  0.003480
8800.000000	27541.000000	  0.003811
8850.000000	30972.000000	  0.003811
8900.000000	35888.000000	  0.003314
8950.000000	38317.000000	  0.003314
9000.000000	42262.000000	  0.003646
9050.000000	41668.000000	  0.003480
9100.000000	43035.000000	  0.003480
9150.000000	38727.000000	  0.003646
9200.000000	37903.000000	  0.003811
9250.000000	34736.000000	  0.003646
9300.000000	35011.000000	  0.003480
9350.000000	34331.000000	  0.003148
9400.000000	37019.000000	  0.003646
9450.000000	39185.000000	  0.003480
9500.000000	44831.000000	  0.003811
9550.000000	49137.000000	  0.003480
9600.000000	52423.000000	  0.003480
9650.000000	54453.000000	  0.003314
9700.000000	57006.000000	  0.003480
9750.000000	54481.000000	  0.003646
9800.000000	53162.000000	  0.003314
9850.000000	49274.000000	  0.003480
9900.000000	47336.000000	  0.003314
9950.000000	44633.000000	  0.003314
10000.000000	44906.000000	  0.003646
10050.000000	47307.000000	  0.003811
10100.000000	47755.000000	  0.003480
10150.000000	49967.000000	  0.003646
10200.000000	52555.000000	  0.003480
10250.000000	53921.000000	  0.003314
10300.000000	54196.000000	  0.003646
10350.000000	53305.000000	  0.003646
10400.000000	51109.000000	  0.003314
10450.000000	46168.000000	  0.003314
10500.000000	43916.000000	  0.003314
10550.000000	42102.000000	  0.003811
10600.000000	40958.000000	  0.003480
10650.000000	42730.000000	  0.003811
10700.000000	44579.000000	  0.003480
10750.000000	49029.000000	  0.003480
10800.000000	50334.000000	  0.003480
10850.000000	54365.000000	  0.003480
10900.000000	54319.000000	  0.003646
10950.000000	55732.000000	  0.003480
11000.000000	53754.000000	  0.003480
11050.000000	53512.000000	  0.003646
11100.000000	49098.000000	  0.003480
11150.000000	48496.000000	  0.003811
11200.000000	45800.000000	  0.003480
11250.000000	46453.000000	  0.003314
11300.000000	45905.000000	  0.003811
11350.000000	49529.000000	  0.003977
11400.000000	54204.000000	  0.003314
11450.000000	54809.000000	  0.003480
11500.000000	55802.000000	  0.003646
11550.000000	56219.000000	  0.003811
11600.000000	53204.000000	  0.003811
11650.000000	47829.000000	  0.003314
11700.000000	45442.000000	  0.003480
11750.000000	40276.000000	  0.003646
11800.000000	38433.000000	  0.003977
11850.000000	35012.000000	  0.003480
11900.000000	34837.000000	  0.003646
11950.000000	35073.000000	  0.003646
