
  0.000000	44215.000000	  0.003646
 50.000000	44458.000000	  0.003646
100.000000	43740.000000	  0.003977
150.000000	43760.000000	  0.003977
200.000000	42690.000000	  0.003646
250.000000	41508.000000	  0.003646
300.000000	40076.000000	  0.003811
350.000000	38813.000000	  0.003977
400.000000	37164.000000	  0.003977
450.000000	35192.000000	  0.003811
500.000000	33628.000000	  0.003646
550.000000	31544.000000	  0.003646
600.000000	29306.000000	  0.003811
650.000000	27195.000000	  0.003811
700.000000	25090.000000	  0.003811
750.000000	22766.000000	  0.003811
800.000000	20894.000000	  0.003811
850.000000	18971.000000	  0.003646
900.000000	17414.000000	  0.003977
950.000000	15753.000000	  0.003811
1000.000000	14311.000000	  0.003811
1050.000000	12795.000000	  0.003646
1100.000000	11831.000000	  0.003646
1150.000000	10676.000000	  0.003811
1200.000000	9906.000000	  0.003811
1250.000000	9039.000000	  0.003811
1300.000000	8381.000000	  0.003811
1350.000000	7691.000000	  0.003811
1400.000000	7167.000000	  0.003977
1450.000000	6554.000000	  0.003811
1500.000000	6157.000000	  0.003977
1550.000000	5785.000000	  0.003811
1600.000000	5229.000000	  0.003646
1650.000000	4876.000000	  0.003811
1700.000000	4519.000000	  0.003977
1750.000000	3980.000000	  0.003811
1800.000000	3732.000000	  0.003977
1850.000000	3504.000000	  0.003646
1900.000000	3118.000000	  0.003811
1950.000000	2718.000000	  0.003811
2000.000000	2550.000000	  0.003811
2050.000000	2147.000000	  0.003811
2100.000000	2084.000000	  0.003977
2150.000000	1858.000000	  0.003646
2200.000000	1629.000000	  0.003646
2250.000000	1458.000000	  0.003811
2300.000000	1313.000000	  0.003977
2350.000000	1288.000000	  0.003811
2400.000000	1208.000000	  0.003811
2450.000000	1134.000000	  0.003646
2500.000000	1065.000000	  0.003811
2550.000000	1078.000000	  0.003646
2600.000000	1053.000000	  0.003811
2650.000000	1035.000000	  0.003646
2700.000000	1119.000000	  0.003811
2750.000000	1007.000000	  0.003811
2800.000000	1004.000000	  0.003811
2850.000000	984.000000	  0.003811
2900.000000	996.000000	  0.003811
2950.000000	949.000000	  0.003646
3000.000000	947.000000	  0.003646
3050.000000	1011.000000	  0.003811
3100.000000	964.000000	  0.003811
3150.000000	946.000000	  0.003977
3200.000000	978.000000	  0.003646
3250.000000	883.000000	  0.003977
3300.000000	947.000000	  0.003480
3350.000000	983.000000	  0.003977
3400.000000	910.000000	  0.003811
3450.000000	966.000000	  0.003811
3500.000000	1011.000000	  0.003646
3550.000000	1027.000000	  0.003811
3600.000000	1016.000000	  0.003811
3650.000000	1070.000000	  0.003977
3700.000000	1071.000000	  0.003811
3750.000000	1051.000000	  0.003646
3800.000000	1123.000000	  0.003646
3850.000000	1093.000000	  0.003811
3900.000000	1222.000000	  0.003811
3950.000000	1190.000000	  0.003811
4000.000000	1283.000000	  0.003646
4050.000000	1203.000000	  0.003646
4100.000000	1277.000000	  0.003811
4150.000000	1325.000000	  0.003811
4200.000000	1351.000000	  0.003811
4250.000000	1396.000000	  0.003811
4300.000000	1515.000000	  0.003811
4350.000000	1653.000000	  0.003977
4400.000000	1731.000000	  0.003811
4450.000000	1947.000000	  0.003811
4500.000000	2191.000000	  0.003811
4550.000000	2406.000000	  0.003646
4600.000000	2804.000000	  0.003977
4650.000000	3292.000000	  0.003811
4700.000000	3933.000000	  0.003977
4750.000000	4555.000000	  0.003811
4800.000000	5329.000000	  0.003811
4850.000000	6235.000000	  0.003646
4900.000000	6957.000000	  0.003646
4950.000000	8090.000000	  0.003811
5000.000000	9162.000000	  0.003977
5050.000000	10177.000000	  0.003480
5100.000000	11572.000000	  0.003646
5150.000000	12751.000000	  0.003646
5200.000000	13941.000000	  0.003811
5250.000000	15455.000000	  0.003977
5300.000000	17597.000000	  0.003811
5350.000000	19471.000000	  0.003811
5400.000000	21170.000000	  0.003646
5450.000000	24103.000000	  0.003646
5500.000000	27050.000000	  0.003646
5550.000000	30158.000000	  0.003977
5600.000000	33831.000000	  0.003811
5650.000000	37198.000000	  0.004143
5700.000000	41147.000000	  0.003811
5750.000000	44221.000000	  0.003646
5800.000000	46810.000000	  0.003811
5850.000000	48990.000000	  0.003811
5900.000000	50590.000000	  0.003977
5950.000000	50783.000000	  0.003646
6000.000000	50510.000000	  0.003977
6050.000000	49065.000000	  0.003811
6100.000000	47244.000000	  0.003646
6150.000000	44684.000000	  0.003811
6200.000000	41979.000000	  0.003811
6250.000000	38754.000000	  0.003811
6300.000000	36177.000000	  0.003646
6350.000000	33039.000000	  0.003811
6400.000000	30018.000000	  0.003811
6450.000000	27085.000000	  0.003811
6500.000000	24489.000000	  0.003646
6550.000000	22191.000000	  0.003811
6600.000000	19838.000000	  0.003811
6650.000000	18222.000000	  0.003811
6700.000000	16489.000000	  0.003646
6750.000000	15027.000000	  0.003811
6800.000000	13983.000000	  0.003646
6850.000000	12891.000000	  0.003646
6900.000000	11841.000000	  0.003811
6950.000000	10905.000000	  0.003811
7000.000000	10182.000000	  0.003646
7050.000000	9355.000000	  0.003646
7100.000000	8817.000000	  0.003646
7150.000000	7952.000000	  0.003811
7200.000000	7277.000000	  0.003811
7250.000000	6867.000000	  0.003811
7300.000000	6391.000000	  0.003646
7350.000000	5881.000000	  0.003811
7400.000000	5440.000000	  0.003811
7450.000000	5012.000000	  0.003811
7500.000000	4609.000000	  0.003811
7550.000000	4133.000000	  0.003646
7600.000000	3920.000000	  0.003811
7650.000000	3658.000000	  0.003811
7700.000000	3236.000000	  0.003646
7750.000000	2931.000000	  0.003646
7800.000000	2634.000000	  0.003811
7850.000000	2244.000000	  0.003811
7900.000000	2090.000000	  0.003646
7950.000000	1945.000000	  0.003811
8000.000000	1662.000000	  0.003811
8050.000000	1571.000000	  0.003646
8100.000000	1429.000000	  0.003811
8150.000000	1392.000000	  0.003977
8200.000000	1311.000000	  0.003977
8250.000000	1179.000000	  0.003811
8300.000000	1074.000000	  0.003646
8350.000000	1130.000000	  0.003811
8400.000000	1058.000000	  0.003811
8450.000000	978.000000	  0.003811
8500.000000	1126.000000	  0.003811
8550.000000	1019.000000	  0.003811
8600.000000	1008.000000	  0.003646
8650.000000	1036.000000	  0.003646
8700.000000	1018.000000	  0.003811
8750.000000	994.000000	  0.003646
8800.000000	1046.000000	  0.003811
8850.000000	1020.000000	  0.003646
8900.000000	960.000000	  0.003811
8950.000000	1038.000000	  0.003646
9000.000000	1019.000000	  0.003811
9050.000000	1058.000000	  0.003646
9100.000000	934.000000	  0.003977
9150.000000	1037.000000	  0.003811
9200.000000	1031.000000	  0.003811
9250.000000	1062.000000	  0.003646
9300.000000	1133.000000	  0.003646
9350.000000	1116.000000	  0.003646
9400.000000	1122.000000	  0.003977
9450.000000	1160.000000	  0.003811
9500.000000	1210.000000	  0.003646
9550.000000	1236.000000	  0.003646
9600.000000	1374.000000	  0.003646
9650.000000	1407.000000	  0.003646
9700.000000	1490.000000	  0.003977
9750.000000	1474.000000	  0.003977
9800.000000	1536.000000	  0.003977
9850.000000	1734.000000	  0.003646
9900.000000	1758.000000	  0.003811
9950.000000	2079.000000	  0.003646
10000.000000	2279.000000	  0.003977
10050.000000	2647.000000	  0.003811
10100.000000	3119.000000	  0.003977
10150.000000	3520.000000	  0.003811
10200.000000	4274.000000	  0.003977
10250.000000	5134.000000	  0.003811
10300.000000	6048.000000	  0.003811
10350.000000	7192.000000	  0.003646
10400.000000	8430.000000	  0.003811
10450.000000	9974.000000	  0.003646
10500.000000	11522.000000	  0.003811
10550.000000	13438.000000	  0.003977
10600.000000	15284.000000	  0.003977
10650.000000	17950.000000	  0.003646
10700.000000	20937.000000	  0.003811
10750.000000	24183.000000	  0.003811
10800.000000	28601.000000	  0.003977
10850.000000	33630.000000	  0.003811
10900.000000	38777.000000	  0.003977
10950.000000	44555.000000	  0.003811
11000.000000	48919.000000	  0.003811
11050.000000	52777.000000	  0.003646
11100.000000	54955.000000	  0.003811
11150.000000	56801.000000	  0.003977
11200.000000	55602.000000	  0.003811
11250.000000	53524.000000	  0.003811
11300.000000	49830.000000	  0.003646
11350.000000	46373.000000	  0.003811
11400.000000	41272.000000	  0.003977
11450.000000	37911.000000	  0.003811
11500.000000	33969.000000	  0.003977
11550.000000	30397.000000	  0.003811
11600.000000	27439.000000	  0.003811
11650.000000	25001.000000	  0.003646
11700.000000	22529.000000	  0.003977
11750.000000	20758.000000	  0.003811
11800.000000	19006.000000	  0.003977
11850.000000	17493.000000	  0.003811
11900.000000	15960.000000	  0.003811
11950.000000	14830.000000	  0.003646
12000.000000	13882.000000	  0.003811
12050.000000	13059.000000	  0.003811
12100.000000	12011.000000	  0.003646
12150.000000	11558.000000	  0.003977
12200.000000	10752.000000	  0.003811
12250.000000	10189.000000	  0.003811
12300.000000	9272.000000	  0.003811
12350.000000	8725.000000	  0.003977
12400.000000	8247.000000	  0.003811
12450.000000	7431.000000	  0.003977
12500.000000	6992.000000	  0.003811
12550.000000	6559.000000	  0.003811
12600.000000	6065.000000	  0.003811
12650.000000	5594.000000	  0.003977
12700.000000	5239.000000	  0.003811
12750.000000	4950.000000	  0.003977
12800.000000	4580.000000	  0.003811
12850.000000	4146.000000	  0.003811
12900.000000	4010.000000	  0.003977
12950.000000	3774.000000	  0.003977
13000.000000	3306.000000	  0.003977
13050.000000	3086.000000	  0.003811
13100.000000	2712.000000	  0.003811
13150.000000	2464.000000	  0.003811
13200.000000	2154.000000	  0.003646
13250.000000	1903.000000	  0.003977
13300.000000	1749.000000	  0.003811
13350.000000	1538.000000	  0.003811
13400.000000	1451.000000	  0.003646
13450.000000	1441.000000	  0.003977
13500.000000	1257.000000	  0.003977
13550.000000	1224.000000	  0.003977
13600.000000	1153.000000	  0.003646
13650.000000	1157.000000	  0.003811
13700.000000	1079.000000	  0.003811
13750.000000	1035.000000	  0.003977
13800.000000	998.000000	  0.003977
13850.000000	1083.000000	  0.004143
13900.000000	1068.000000	  0.003977
13950.000000	1101.000000	  0.003811
14000.000000	987.000000	  0.003646
14050.000000	1035.000000	  0.003811
14100.000000	1128.000000	  0.003646
14150.000000	1112.000000	  0.003811
14200.000000	1032.000000	  0.003811
14250.000000	1074.000000	  0.003811
14300.000000	1108.000000	  0.003646
14350.000000	1093.000000	  0.003811
14400.000000	1274.000000	  0.003811
14450.000000	1222.000000	  0.003977
14500.000000	1198.000000	  0.003646
14550.000000	1270.000000	  0.003646
14600.000000	1289.000000	  0.003811
14650.000000	1387.000000	  0.003811
14700.000000	1554.000000	  0.003811
14750.000000	1512.000000	  0.003977
14800.000000	1586.000000	  0.003811
14850.000000	1701.000000	  0.003646
14900.000000	1839.000000	  0.003480
14950.000000	1970.000000	  0.003811
15000.000000	2332.000000	  0.003811
15050.000000	2503.000000	  0.003811
15100.000000	2679.000000	  0.003811
15150.000000	3166.000000	  0.003646
15200.000000	3836.000000	  0.003646
15250.000000	4603.000000	  0.003811
15300.000000	5485.000000	  0.003646
15350.000000	6705.000000	  0.003811
15400.000000	8131.000000	  0.003977
15450.000000	10060.000000	  0.003811
15500.000000	12496.000000	  0.003811
15550.000000	15374.000000	  0.003811
15600.000000	19352.000000	  0.003646
15650.000000	24407.000000	  0.003646
15700.000000	31107.000000	  0.003811
15750.000000	39009.000000	  0.003811
15800.000000	45059.000000	  0.003811
15850.000000	51624.000000	  0.003646
15900.000000	57183.000000	  0.003811
15950.000000	59673.000000	  0.003811
