integer value	ROI intensity	reference intensity
5600.000000	30803.000000	  0.003977
5625.000000	31330.000000	  0.003977
5650.000000	32063.000000	  0.004143
5675.000000	32643.000000	  0.003977
5700.000000	34504.000000	  0.003977
5725.000000	36067.000000	  0.003977
5750.000000	36441.000000	  0.004143
5775.000000	39185.000000	  0.004143
5800.000000	40274.000000	  0.003977
5825.000000	43074.000000	  0.003811
5850.000000	42277.000000	  0.003977
5875.000000	43424.000000	  0.003811
5900.000000	42660.000000	  0.003977
5925.000000	43996.000000	  0.003977
5950.000000	42359.000000	  0.003977
5975.000000	41873.000000	  0.004143
6000.000000	40229.000000	  0.003977
6025.000000	39691.000000	  0.003977
6050.000000	38302.000000	  0.003646
6075.000000	36965.000000	  0.003811
6100.000000	36131.000000	  0.003977
6125.000000	35802.000000	  0.003646
6150.000000	33469.000000	  0.003977
6175.000000	33115.000000	  0.003646
6200.000000	32718.000000	  0.003977
6225.000000	32724.000000	  0.003977
6250.000000	32768.000000	  0.003977
6275.000000	33864.000000	  0.003646
6300.000000	34128.000000	  0.003811
6325.000000	34313.000000	  0.003811
6350.000000	34764.000000	  0.004143
6375.000000	37318.000000	  0.003977
6400.000000	37364.000000	  0.003977
6425.000000	39434.000000	  0.003646
6450.000000	39258.000000	  0.003646
6475.000000	40152.000000	  0.003811
6500.000000	39916.000000	  0.003811
6525.000000	41950.000000	  0.003977
6550.000000	39593.000000	  0.003977
6575.000000	40162.000000	  0.003811
6600.000000	38708.000000	  0.003811
6625.000000	37249.000000	  0.003977
6650.000000	35913.000000	  0.003977
6675.000000	34437.000000	  0.004143
6700.000000	32899.000000	  0.003811
6725.000000	30818.000000	  0.003977
6750.000000	29570.000000	  0.003977
6775.000000	27694.000000	  0.003977
6800.000000	27603.000000	  0.003977
6825.000000	26126.000000	  0.004143
6850.000000	25818.000000	  0.003811
6875.000000	25216.000000	  0.003977
6900.000000	24557.000000	  0.004143
6925.000000	25068.000000	  0.003977
6950.000000	24669.000000	  0.003811
6975.000000	23818.000000	  0.003977
7000.000000	25346.000000	  0.003811
7025.000000	25470.000000	  0.003977
7050.000000	26328.000000	  0.004143
7075.000000	26670.000000	  0.004143
7100.000000	26998.000000	  0.003811
7125.000000	27400.000000	  0.003811
7150.000000	27764.000000	  0.003811
7175.000000	27648.000000	  0.003977
7200.000000	26707.000000	  0.003977
7225.000000	25282.000000	  0.003977
7250.000000	24392.000000	  0.003977
7275.000000	23514.000000	  0.003977
7300.000000	22552.000000	  0.003646
7325.000000	21552.000000	  0.003977
7350.000000	20025.000000	  0.004143
7375.000000	19601.000000	  0.003977
7400.000000	18447.000000	  0.003977
7425.000000	16963.000000	  0.003977
7450.000000	16338.000000	  0.003811
7475.000000	15658.000000	  0.003977
7500.000000	14681.000000	  0.003977
7525.000000	13590.000000	  0.004143
7550.000000	13332.000000	  0.003977
7575.000000	12813.000000	  0.003977
7600.000000	11749.000000	  0.003977
7625.000000	11223.000000	  0.003977
7650.000000	10519.000000	  0.003977
7675.000000	9811.000000	  0.003977
7700.000000	9604.000000	  0.003977
7725.000000	9090.000000	  0.003977
7750.000000	8368.000000	  0.003977
7775.000000	7955.000000	  0.003977
7800.000000	7737.000000	  0.003646
7825.000000	7195.000000	  0.004143
7850.000000	6896.000000	  0.003977
7875.000000	6731.000000	  0.003811
7900.000000	6282.000000	  0.003977
7925.000000	6021.000000	  0.003811
7950.000000	5963.000000	  0.003811
7975.000000	5616.000000	  0.004143
8000.000000	5635.000000	  0.003646
8025.000000	5558.000000	  0.003977
8050.000000	5719.000000	  0.003977
8075.000000	5714.000000	  0.003977
8100.000000	5683.000000	  0.003811
8125.000000	5316.000000	  0.003811
8150.000000	5260.000000	  0.003977
8175.000000	5256.000000	  0.004143
8200.000000	5073.000000	  0.003811
8225.000000	5217.000000	  0.004143
8250.000000	5220.000000	  0.003811
8275.000000	5345.000000	  0.003811
8300.000000	5245.000000	  0.003977
8325.000000	5283.000000	  0.003977
8350.000000	5493.000000	  0.003977
8375.000000	5324.000000	  0.003811
8400.000000	5289.000000	  0.003811
8425.000000	5444.000000	  0.003977
8450.000000	5508.000000	  0.003811
8475.000000	5510.000000	  0.003646
8500.000000	5534.000000	  0.003977
8525.000000	5582.000000	  0.003811
8550.000000	5535.000000	  0.004143
8575.000000	5519.000000	  0.004143
8600.000000	5799.000000	  0.003977
8625.000000	5943.000000	  0.003977
8650.000000	5977.000000	  0.003811
8675.000000	6135.000000	  0.003646
8700.000000	5987.000000	  0.003977
8725.000000	6343.000000	  0.003977
8750.000000	6334.000000	  0.003977
8775.000000	6573.000000	  0.003977
8800.000000	7041.000000	  0.003811
8825.000000	7397.000000	  0.003811
8850.000000	7684.000000	  0.003811
8875.000000	8263.000000	  0.003811
8900.000000	9055.000000	  0.003811
8925.000000	9783.000000	  0.004143
8950.000000	10584.000000	  0.003977
8975.000000	11682.000000	  0.003977
9000.000000	12963.000000	  0.003811
9025.000000	14104.000000	  0.003811
9050.000000	  0.000000	  0.000000
9075.000000	  0.000000	  0.000000
9100.000000	  0.000000	  0.000000
9125.000000	  0.000000	  0.000000
9150.000000	  0.000000	  0.000000
9175.000000	  0.000000	  0.000000
9200.000000	  0.000000	  0.000000
9225.000000	  0.000000	  0.000000
9250.000000	  0.000000	  0.000000
9275.000000	  0.000000	  0.000000
9300.000000	  0.000000	  0.000000
9325.000000	  0.000000	  0.000000
9350.000000	  0.000000	  0.000000
9375.000000	  0.000000	  0.000000
9400.000000	  0.000000	  0.000000
9425.000000	  0.000000	  0.000000
9450.000000	  0.000000	  0.000000
9475.000000	  0.000000	  0.000000
9500.000000	  0.000000	  0.000000
9525.000000	  0.000000	  0.000000
9550.000000	  0.000000	  0.000000
9575.000000	  0.000000	  0.000000
9600.000000	  0.000000	  0.000000
9625.000000	  0.000000	  0.000000
9650.000000	  0.000000	  0.000000
9675.000000	  0.000000	  0.000000
9700.000000	  0.000000	  0.000000
9725.000000	  0.000000	  0.000000
9750.000000	  0.000000	  0.000000
9775.000000	  0.000000	  0.000000
9800.000000	  0.000000	  0.000000
9825.000000	  0.000000	  0.000000
9850.000000	  0.000000	  0.000000
9875.000000	  0.000000	  0.000000
9900.000000	  0.000000	  0.000000
9925.000000	  0.000000	  0.000000
9950.000000	  0.000000	  0.000000
9975.000000	  0.000000	  0.000000
10000.000000	  0.000000	  0.000000
10025.000000	  0.000000	  0.000000
10050.000000	  0.000000	  0.000000
10075.000000	  0.000000	  0.000000
10100.000000	  0.000000	  0.000000
10125.000000	  0.000000	  0.000000
10150.000000	  0.000000	  0.000000
10175.000000	  0.000000	  0.000000
10200.000000	  0.000000	  0.000000
10225.000000	  0.000000	  0.000000
10250.000000	  0.000000	  0.000000
10275.000000	  0.000000	  0.000000
10300.000000	  0.000000	  0.000000
10325.000000	  0.000000	  0.000000
10350.000000	  0.000000	  0.000000
10375.000000	  0.000000	  0.000000
10400.000000	  0.000000	  0.000000
10425.000000	  0.000000	  0.000000
10450.000000	  0.000000	  0.000000
10475.000000	  0.000000	  0.000000
10500.000000	  0.000000	  0.000000
10525.000000	  0.000000	  0.000000
10550.000000	  0.000000	  0.000000
10575.000000	  0.000000	  0.000000
10600.000000	  0.000000	  0.000000
10625.000000	  0.000000	  0.000000
10650.000000	  0.000000	  0.000000
10675.000000	  0.000000	  0.000000
10700.000000	  0.000000	  0.000000
10725.000000	  0.000000	  0.000000
10750.000000	  0.000000	  0.000000
10775.000000	  0.000000	  0.000000
10800.000000	  0.000000	  0.000000
10825.000000	  0.000000	  0.000000
10850.000000	  0.000000	  0.000000
10875.000000	  0.000000	  0.000000
10900.000000	  0.000000	  0.000000
10925.000000	  0.000000	  0.000000
10950.000000	  0.000000	  0.000000
10975.000000	  0.000000	  0.000000
11000.000000	  0.000000	  0.000000
11025.000000	  0.000000	  0.000000
11050.000000	  0.000000	  0.000000
11075.000000	  0.000000	  0.000000
11100.000000	  0.000000	  0.000000
11125.000000	  0.000000	  0.000000
11150.000000	  0.000000	  0.000000
11175.000000	  0.000000	  0.000000
11200.000000	  0.000000	  0.000000
11225.000000	  0.000000	  0.000000
11250.000000	  0.000000	  0.000000
11275.000000	  0.000000	  0.000000
11300.000000	  0.000000	  0.000000
11325.000000	  0.000000	  0.000000
11350.000000	  0.000000	  0.000000
11375.000000	  0.000000	  0.000000
11400.000000	  0.000000	  0.000000
11425.000000	  0.000000	  0.000000
11450.000000	  0.000000	  0.000000
11475.000000	  0.000000	  0.000000
11500.000000	  0.000000	  0.000000
11525.000000	  0.000000	  0.000000
11550.000000	  0.000000	  0.000000
11575.000000	  0.000000	  0.000000
11600.000000	  0.000000	  0.000000
11625.000000	  0.000000	  0.000000
11650.000000	  0.000000	  0.000000
11675.000000	  0.000000	  0.000000
11700.000000	  0.000000	  0.000000
11725.000000	  0.000000	  0.000000
11750.000000	  0.000000	  0.000000
11775.000000	  0.000000	  0.000000
11800.000000	  0.000000	  0.000000
11825.000000	  0.000000	  0.000000
11850.000000	  0.000000	  0.000000
11875.000000	  0.000000	  0.000000
11900.000000	  0.000000	  0.000000
11925.000000	  0.000000	  0.000000
11950.000000	  0.000000	  0.000000
11975.000000	  0.000000	  0.000000
